pool_component,axis,utterance_id,policy_id,model_id,scenario_uid,kg_role,phase,round,machine_note,full_text,gold_label
fabrication_derived_estimate_all,fabrication,100E_deepseek_33_Outputs_revised_3,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,Outputs,revised,"fabricated=True; derived_estimate=True; unsupported=500,000; derived_tokens=1,515","As a Senior AI Scientist focused on responsible AI, I estimate that 75 of the 100E projects will be approved in 2023. This is grounded in the S$500 million total funding and S$330,000 co-funding cap, which together allow for roughly 1,515 projects over the program's lifetime, but in the first year, with 28 outreach sessions and 11 matchmaking events, a cautious approval process emphasizing ethical alignment and feasibility will yield about 75 approvals. I agree with participant obr94o's 75 and disagree with cbpydw's 80, as the latter may overestimate first-year throughput given the need for quality assurance in responsible AI use cases. For AI prototypes, I estimate 55 will be built, slightly above obr94o's 50 and m5uhm1's 50, because my experience with AI development timelines suggests that with 500,000 GPU hours and 50 trainers, a majority of approved projects can produce a functional prototype within the year, though not all will be production-ready. Trainees completing the programme: 100, matching obr94o and m5uhm1, as 18 training workshops and 38 onboarding assists, with 50 trainers, can effectively train about 5-6 individuals per workshop, totaling 100, given the need for hands-on responsible AI guidance. Enterprises with at least one AI solution: 60, aligning with obr94o, as some enterprises may share solutions or participate in multiple projects, but the focus on ethical deployment means fewer enterprises will have fully deployed solutions in the first year, compared to cbpydw's optimistic 70.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_initial_0,100E,deepseek,100E_deepseek_37,AIResearcher:AIResearcher,Outputs,initial,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As a research scientist focused on efficient AI, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy explicitly aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with hackathons and AI development, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates are grounded in the resource constraints and typical success rates I've observed in AI deployment projects.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_initial_1,100E,deepseek,100E_deepseek_37,PolicyRole:AI for Public Good Principle,Outputs,initial,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As an AIAP graduate now working on green AI solutions, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy explicitly aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with hackathons and AI development, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates are grounded in the resource constraints and typical success rates I've observed in AI deployment projects. I note that Wei's estimates align closely with mine, which reinforces my confidence.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_initial_2,100E,deepseek,100E_deepseek_37,PolicyRole:AI for Public Good Principle,Outputs,initial,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As an AI product manager who transitioned from finance, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme explicitly targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with AI development in SMEs, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates align with those of Wei and the other participant, which reinforces my confidence, but I arrived at them independently through my lens as someone who understands SME adoption challenges.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_initial_3,100E,deepseek,100E_deepseek_37,PolicyRole:AI for Public Good Principle,Outputs,initial,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As a legal counsel focused on AI governance, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme explicitly targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with AI development in SMEs, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates align with those of other participants, which reinforces confidence, but I arrived at them independently through my governance lens: these outputs must be sufficient to enable the policy's expected outcomes while ensuring accountability and trust.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_initial_4,100E,deepseek,100E_deepseek_37,AIPractitioner:AIPractitioner,Outputs,initial,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As a senior data scientist in financial services, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme explicitly targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with AI development in SMEs, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates align with those of other participants, which reinforces my confidence, but I arrived at them independently through my lens as someone who understands SME adoption challenges.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_revised_0,100E,deepseek,100E_deepseek_37,AIResearcher:AIResearcher,Outputs,revised,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As a research scientist focused on efficient AI, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy explicitly aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with hackathons and AI development, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates are grounded in the resource constraints and typical success rates I've observed in AI deployment projects.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_revised_1,100E,deepseek,100E_deepseek_37,PolicyRole:AI for Public Good Principle,Outputs,revised,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As an AIAP graduate now working on green AI solutions, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy explicitly aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with hackathons and AI development, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates are grounded in the resource constraints and typical success rates I've observed in AI deployment projects. I note that Wei's estimates align closely with mine, which reinforces my confidence.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_revised_2,100E,deepseek,100E_deepseek_37,PolicyRole:AI for Public Good Principle,Outputs,revised,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As an AI product manager who transitioned from finance, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme explicitly targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with AI development in SMEs, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates align with those of Wei and the other participant, which reinforces my confidence, but I arrived at them independently through my lens as someone who understands SME adoption challenges.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_revised_3,100E,deepseek,100E_deepseek_37,PolicyRole:AI for Public Good Principle,Outputs,revised,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As a legal counsel focused on AI governance, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme explicitly targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with AI development in SMEs, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates align with those of other participants, which reinforces confidence, but I arrived at them independently through my governance lens: these outputs must be sufficient to enable the policy's expected outcomes while ensuring accountability and trust.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_37_Outputs_revised_4,100E,deepseek,100E_deepseek_37,AIPractitioner:AIPractitioner,Outputs,revised,"fabricated=True; derived_estimate=True; unsupported=80%; derived_tokens=1,500","As a senior data scientist in financial services, I see the Outputs phase as the direct result of the policy's inputs and activities. The 100 Experiments programme explicitly targets 100 projects, and with S$500 million funding and a co-funding cap of S$330,000 per project, I estimate that all 100 projects will be approved in 2023, as the policy aims for 100 generative AI use cases. However, not all approved projects will result in a fully built prototype due to technical challenges and timeline constraints; based on my experience with AI development in SMEs, I estimate about 80% of projects will successfully build a prototype within the year. For trainees, the 100 training workshops, each training about 150 participants, would reach 15,000 practitioners, but only a fraction complete the 9-month programme in 2023; given the programme's intensity, I estimate 1,500 completions. Enterprises with a solution are those that have at least one AI prototype developed through the programme; since some enterprises may have multiple projects, I estimate 70 unique enterprises will have a solution. My estimates align with those of other participants, which reinforces my confidence, but I arrived at them independently through my lens as someone who understands SME adoption challenges.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_41_Outputs_initial_0,100E,deepseek,100E_deepseek_41,AIPractitioner:AIPractitioner,Outputs,initial,"fabricated=False; derived_estimate=True; unsupported=; derived_tokens=1,500","As an AI Solutions Architect in retail, I see the 100E programme as a practical pipeline for industry problems. With S$500M funding, 50 trainers, and 40 outreach sessions, I expect about 80 projects to be approved—given the co-funding cap of S$330k, the total funding supports roughly 1,500 projects, but outreach and matchmaking limit the pipeline. From my experience mentoring apprentices, many prototypes stall due to data or integration issues, so I estimate 60 prototypes built from the 80 approved projects. The AI Apprenticeship Programme typically has cohorts of 30-40, and with 50 trainers running 30 workshops, I expect about 120 trainees to complete the 9-month programme. Enterprises with at least one solution: some enterprises run multiple projects, so I estimate 50 unique enterprises out of the 80 projects. These estimates are lower than what an optimist might assume, but I've seen firsthand how real-world constraints reduce throughput.",
fabrication_derived_estimate_all,fabrication,100E_deepseek_41_Outputs_revised_0,100E,deepseek,100E_deepseek_41,AIPractitioner:AIPractitioner,Outputs,revised,"fabricated=False; derived_estimate=True; unsupported=; derived_tokens=1,500","As an AI Solutions Architect in retail, I see the 100E programme as a practical pipeline for industry problems. With S$500M funding, 50 trainers, and 40 outreach sessions, I expect about 80 projects to be approved—given the co-funding cap of S$330k, the total funding supports roughly 1,500 projects, but outreach and matchmaking limit the pipeline. From my experience mentoring apprentices, many prototypes stall due to data or integration issues, so I estimate 60 prototypes built from the 80 approved projects. The AI Apprenticeship Programme typically has cohorts of 30-40, and with 50 trainers running 30 workshops, I expect about 120 trainees to complete the 9-month programme. Enterprises with at least one solution: some enterprises run multiple projects, so I estimate 50 unique enterprises out of the 80 projects. These estimates are lower than what an optimist might assume, but I've seen firsthand how real-world constraints reduce throughput.",
fabrication_derived_estimate_all,fabrication,100E_gemini_28_Inputs_initial_2,100E,gemini,100E_gemini_28,PolicyRole:AI for Public Good Principle,Inputs,initial,fabricated=True; derived_estimate=True; unsupported=6k; 6k; 9 million; 6k; derived_tokens=510 million,"As a junior AI engineer who benefited from the AI Apprenticeship Programme (AIAP) and is passionate about using AI for public good, particularly in scam detection, I see the NAIS 2.0 inputs as a robust foundation for impactful projects. The 'over S$500 million' commitment for AI R&D is a strong signal, and I estimate it to be S$510 million, reflecting a solid financial backing for initiatives like the 100 Experiments program and other public good applications. This aligns with the general sentiment from Lina and A (u8zc6k) that the commitment is substantial, though I'm slightly above the minimum to account for the 'over' and the ambitious goals. The co-funding cap of S$330,000 per project for 100E is clearly stated in the policy and is a critical figure for startups like mine considering participation; I agree with Lina and A (u8zc6k) on this as it's a fixed policy value. For compute infrastructure, my experience developing fraud detection models has shown me the immense need for GPU hours. To truly enable widespread experimentation and deployment, especially for complex models in areas like cybersecurity and public safety, I anticipate a significant allocation of 9 million GPU hours. This is a practical estimate, balancing the views of Lina and A (u8zc6k), as real-world applications demand substantial processing power. Finally, having personally experienced the AIAP, I understand the value of human guidance. To boost the AI practitioner pool and ensure successful adoption across diverse sectors, a strong contingent of AI experts and trainers is indispensable. I estimate 400 trainers, which I believe is necessary to adequately support the many enterprises and individuals looking to leverage AI, especially for critical public good applications.",
fabrication_derived_estimate_all,fabrication,100E_gemini_28_Inputs_initial_4,100E,gemini,100E_gemini_28,AIPractitioner:AIPractitioner,Inputs,initial,fabricated=True; derived_estimate=True; unsupported=10.5 million; derived_tokens=515 million,"As a data architect focused on enabling sector-wide digital transformation, I interpret the 'over S$500 million' commitment for AI R&D as a strong signal for robust investment, estimating S$515 million to ensure sufficient resources for practical deployment and infrastructure, which is crucial for my work. The S$330,000 co-funding cap for 100E projects is a clear policy directive, which I align with other participants. For compute infrastructure, my experience with real-time recommendation systems and generative AI chatbots, as well as my MLOps background, tells me that a substantial allocation of GPU hours is non-negotiable for widespread experimentation and scalable deployment. I estimate 10.5 million GPU hours, reflecting the high demands of modern AI applications and the need to support reusable frameworks. Finally, to achieve broad adoption and enable smaller merchants to leverage AI, a significant pool of trainers is essential. I estimate 430 trainers, slightly higher than some peers, to ensure adequate guidance for the diverse enterprises looking to integrate AI into their operations.",
fabrication_derived_estimate_all,fabrication,100E_gemini_28_Inputs_revised_2,100E,gemini,100E_gemini_28,PolicyRole:AI for Public Good Principle,Inputs,revised,fabricated=True; derived_estimate=True; unsupported=6k; 6k; 9 million; 6k; derived_tokens=510 million,"As a junior AI engineer who benefited from the AI Apprenticeship Programme (AIAP) and is passionate about using AI for public good, particularly in scam detection, I see the NAIS 2.0 inputs as a robust foundation for impactful projects. The 'over S$500 million' commitment for AI R&D is a strong signal, and I estimate it to be S$510 million, reflecting a solid financial backing for initiatives like the 100 Experiments program and other public good applications. This aligns with the general sentiment from Lina and A (u8zc6k) that the commitment is substantial, though I'm slightly above the minimum to account for the 'over' and the ambitious goals. The co-funding cap of S$330,000 per project for 100E is clearly stated in the policy and is a critical figure for startups like mine considering participation; I agree with Lina and A (u8zc6k) on this as it's a fixed policy value. For compute infrastructure, my experience developing fraud detection models has shown me the immense need for GPU hours. To truly enable widespread experimentation and deployment, especially for complex models in areas like cybersecurity and public safety, I anticipate a significant allocation of 9 million GPU hours. This is a practical estimate, balancing the views of Lina and A (u8zc6k), as real-world applications demand substantial processing power. Finally, having personally experienced the AIAP, I understand the value of human guidance. To boost the AI practitioner pool and ensure successful adoption across diverse sectors, a strong contingent of AI experts and trainers is indispensable. I estimate 400 trainers, which I believe is necessary to adequately support the many enterprises and individuals looking to leverage AI, especially for critical public good applications.",
fabrication_derived_estimate_all,fabrication,100E_gemini_28_Inputs_revised_4,100E,gemini,100E_gemini_28,AIPractitioner:AIPractitioner,Inputs,revised,fabricated=True; derived_estimate=True; unsupported=10.5 million; derived_tokens=515 million,"As a data architect focused on enabling sector-wide digital transformation, I interpret the 'over S$500 million' commitment for AI R&D as a strong signal for robust investment, estimating S$515 million to ensure sufficient resources for practical deployment and infrastructure, which is crucial for my work. The S$330,000 co-funding cap for 100E projects is a clear policy directive, which I align with other participants. For compute infrastructure, my experience with real-time recommendation systems and generative AI chatbots, as well as my MLOps background, tells me that a substantial allocation of GPU hours is non-negotiable for widespread experimentation and scalable deployment. I estimate 10.5 million GPU hours, reflecting the high demands of modern AI applications and the need to support reusable frameworks. Finally, to achieve broad adoption and enable smaller merchants to leverage AI, a significant pool of trainers is essential. I estimate 430 trainers, slightly higher than some peers, to ensure adequate guidance for the diverse enterprises looking to integrate AI into their operations.",
fabrication_residual40,fabrication,100E_gemini_07_Activities_initial_2,100E,gemini,100E_gemini_07,AIPractitioner:AIPractitioner,Activities,initial,fabricated=True; derived_estimate=False; unsupported=3 million; derived_tokens=,"As a veteran data scientist and 100E mentor, I foresee a highly active 'Activities' phase in 2023, directly leveraging the substantial S$500 million funding and the 350 dedicated trainers. To effectively source problem statements for the 100 Experiments program and drive broader AI adoption, we will need to conduct a robust number of enterprise outreach sessions, which I estimate at 50, to cast a wide net and identify quality opportunities. Following this, focused researcher-enterprise matchmaking events, around 18, will be critical to formalize collaborations and initiate the 100E projects. The ambitious goal of boosting the AI practitioner pool to 15,000, supported by our 350 trainers, necessitates a high volume of training, leading me to estimate 700 workshops. Finally, with 3 million GPU hours allocated, providing dedicated technical assistance for platform onboarding is paramount to ensure enterprises can effectively utilize these advanced AI tools, hence my estimate of 250 focused onboarding assists. My estimates align closely with other participants, particularly regarding the structured matchmaking and the high volume of training, reflecting a consensus on the intensity of these activities.",
fabrication_residual40,fabrication,100E_deepseek_23_Activities_revised_4,100E,deepseek,100E_deepseek_23,PolicyRole:AI for Public Good Principle,Activities,revised,fabricated=True; derived_estimate=False; unsupported=2 million; derived_tokens=,"As a junior ML engineer at a startup, I see the 100E programme as a key driver for AI adoption. With S$500 million total funding and 50 trainers, I estimate 100 enterprise outreach sessions in 2023, which is a realistic pace given the need to engage diverse sectors and the capacity of the 50 trainers. This is slightly lower than the 120 estimated by the AI researcher, because I think outreach is resource-intensive and the trainers also need to deliver workshops and onboarding. For matchmaking, I estimate 30 events, as pairing researchers with enterprise challenges requires careful curation and follow-up, and 40 may be too many given the trainer count. Training workshops at 50 align with the 50 trainers, assuming each trainer leads one workshop per year, plus some collaborative sessions. Platform onboarding assists at 150 reflect the need to help enterprises and researchers get started on the AI experimentation platform, leveraging the 2 million GPU hours and co-funding cap, but I keep it moderate because onboarding is time-consuming and the platform may have limited capacity initially. My estimates align with the AIPractitioner's perspective, which I find grounded in practical constraints.",
fabrication_residual40,fabrication,100E_deepseek_13_Inputs_initial_4,100E,deepseek,100E_deepseek_13,AIResearcher:AIResearcher,Inputs,initial,"fabricated=True; derived_estimate=False; unsupported=500,000; derived_tokens=","As a graduate researcher and AIAP alumnus now working on a 100E project, I see the policy context as clear: 'Over S$500 million committed through AI Singapore for AI R&D' and 'Co-funding up to S$330,000 per project for 100 Experiments' are explicit ground truths. For compute, I estimate 500,000 GPU hours based on typical allocations for national AI programmes of this scale, though this is a rough guess. For trainers, I estimate 50 personnel, which aligns with the need to guide enterprises and practitioners across multiple sectors, but I note this is conservative given the programme's ambition. I agree with other participants' estimates because they match the policy's stated numbers and reasonable assumptions about infrastructure and staffing.",
fabrication_residual40,fabrication,100E_gemini_09_Outputs_initial_1,100E,gemini,100E_gemini_09,PolicyRole:AI for Public Good Principle,Outputs,initial,"fabricated=True; derived_estimate=False; unsupported=2.3 million; 2,500; derived_tokens=","As a junior AI developer, I foresee a highly productive 'Outputs' phase in 2023, directly stemming from the robust 'Inputs' and 'Activities' we've established. Given the policy's explicit ambition to 'Generate 100 generative AI use cases' and the program's name, '100 Experiments,' I strongly believe that 100 100E projects will be approved for funding. This is well-supported by the 200 enterprise outreach sessions and 85 researcher matchmaking events I estimated, which are designed to create a strong pipeline of viable projects. For AI prototypes, with the significant 2.3 million GPU hours and 480 platform onboarding assists I anticipated, I expect a very high success rate, leading to 95 AI prototypes successfully built. While some projects might encounter minor setbacks, the comprehensive support system should ensure most reach the prototype stage. Regarding talent development, my earlier commitment to 120 trainers and the 650 training workshops conducted will be instrumental in upskilling the workforce. I estimate that 2,500 trainees will complete the AI apprenticeship or training programmes, making a substantial annual contribution towards boosting the overall AI practitioner pool, which is a goal I personally resonate with. Finally, as each 100E project aims to solve an enterprise's problem, the 95 developed prototypes will directly translate to 95 enterprises having at least one AI solution developed through the program, demonstrating tangible industry adoption. I largely agree with Sarah's estimates, as her reasoning aligns with the policy's stated goals and the scale of the preceding activities.",
fabrication_residual40,fabrication,100E_gemini_04_Inputs_initial_3,100E,gemini,100E_gemini_04,AIPractitioner:AIPractitioner,Inputs,initial,"fabricated=True; derived_estimate=False; unsupported=125 million; 500,000; derived_tokens=","As an AI infrastructure engineer, my focus is on ensuring robust and accessible resources to power Singapore's AI ambitions. The 'Over S$500 million committed' for AI R&D, spread across a multi-year strategy, necessitates a substantial annual allocation. For 2023, an initial S$125 million is a pragmatic and impactful starting point to fund critical initiatives and infrastructure development, aligning with a proportionate share of the total commitment. The maximum co-funding for 100 Experiments projects is clearly stated in the policy as S$330,000, which is a strong incentive for enterprises to engage in deep AI problem-solving and ensures project viability. From my perspective, compute infrastructure is the backbone of AI development; 500,000 GPU hours is a significant, yet necessary, allocation to support the ambitious R&D, generative AI use cases, and extensive experimentation required by the strategy. Finally, to truly boost the AI practitioner pool and ensure effective utilization of compute resources, a dedicated team of AI experts and trainers, numbering around 100, is essential for delivering the deep-skilling and guidance required. I find the estimates from the AI Ethics Lead, AI Researcher, and Policy Role to be well-reasoned and reflective of the practical resources needed to operationalize the strategy's ambitious goals for the 2023 timeframe, and my own assessment aligns with these figures.",
fabrication_residual40,fabrication,100E_deepseek_16_Inputs_revised_0,100E,deepseek,100E_deepseek_16,AIResearcher:AIResearcher,Inputs,revised,"fabricated=True; derived_estimate=False; unsupported=500,000; derived_tokens=","As a senior AI researcher in a multinational tech lab, I see NAIS 2.0 as a bold move to scale Singapore's AI ecosystem. The policy context states over S$500 million committed through AI Singapore for AI R&D, so I take that as the total funding. The co-funding cap of S$330,000 per 100E project is explicitly stated. For compute, the government has invested in infrastructure, but I estimate about 500,000 GPU hours available in 2023 based on typical cloud allocations for such programs—enough for dozens of experiments but not unlimited. Trainers: I assume around 50 AI experts and trainers, drawn from AISG and partner institutions, to guide enterprises and practitioners, given the need for hands-on support in 100E and apprenticeship programs.",
fabrication_residual40,fabrication,100E_gemini_30_Inputs_revised_1,100E,gemini,100E_gemini_30,AIResearcher:AIResearcher,Inputs,revised,fabricated=True; derived_estimate=False; unsupported=2.5 million; derived_tokens=,"As an AI researcher and startup founder specializing in computer vision for manufacturing, I view the NAIS 2.0 inputs as a strong foundation for innovation. The government's commitment of S$500 million for AI R&D is a clear signal of long-term support, which is critical for deep-tech ventures like mine that require sustained investment. The S$330,000 co-funding cap per 100E project is a significant financial de-risker, enabling us to develop and test advanced AI solutions without excessive capital strain. For my work in computer vision, access to substantial compute is non-negotiable; the estimated 2.5 million GPU hours are vital for training complex models for quality control. Furthermore, the presence of around 75 dedicated AI experts and trainers is reassuring, as their guidance will be invaluable for navigating technical hurdles and accelerating our product's market readiness. I largely agree with the previous participant's assessment, as their estimates for GPU hours and trainer personnel align with what I would expect and hope for from a national-level initiative designed to foster practical AI development.",
fabrication_residual40,fabrication,100E_gemini_06_Activities_revised_0,100E,gemini,100E_gemini_06,PolicyRole:AI for Public Good Principle,Activities,revised,fabricated=True; derived_estimate=False; unsupported=100 million; derived_tokens=,"As an Operations Director, I anticipate a robust set of activities in 2023, driven by the substantial S$100 million annual funding and the availability of 250 AI trainers. To identify companies like mine with unique problem statements, I expect AI Singapore to conduct around 40 enterprise outreach sessions throughout the year, ensuring broad awareness and encouraging submissions for the 100E program. Once problem statements are gathered, facilitating connections is key, so I predict about 12 dedicated researcher-matchmaking events to pair enterprises with the right academic or industry experts, which is crucial for tackling challenges with legacy equipment. For my team to effectively engage with AI solutions, continuous upskilling is essential; therefore, I foresee approximately 100 training workshops being held, covering various aspects of AI. Finally, given the provision of compute resources and AI toolsets, I expect significant technical assistance for platform onboarding, estimating around 150 sessions to ensure companies like mine can effectively utilize these tools for our AI experiments.",
fabrication_residual40,fabrication,100E_deepseek_16_Inputs_initial_3,100E,deepseek,100E_deepseek_16,PolicyRole:AI for Public Good Principle,Inputs,initial,"fabricated=True; derived_estimate=False; unsupported=500,000; derived_tokens=","As a product manager in a healthtech company that has directly benefited from the 100E programme, I see the policy context as the definitive source for the total funding and co-funding cap. The S$500 million and S$330,000 per project are explicitly stated and match what we experienced when applying for our sepsis prediction project. For compute, my team used AISG's allocated GPU hours, and based on our usage and discussions with other 100E participants, I estimate about 500,000 GPU hours were available in 2023—enough for dozens of concurrent experiments but not unlimited. For trainers, I interacted with around 50 AI experts and trainers from AISG and partner institutions during the programme, which aligns with the hands-on support needed for 100E and the apprenticeship programme. I agree with the AI researcher's estimates as they reflect the same policy documents and practical constraints I observed firsthand.",
fabrication_residual40,fabrication,100E_gemini_12_Activities_revised_0,100E,gemini,100E_gemini_12,PolicyRole:AI for Public Good Principle,Activities,revised,fabricated=True; derived_estimate=False; unsupported=120 million; 2 million; derived_tokens=,"As an AI Training Specialist, I see these activities as the direct implementation of the policy's goals to build AI capabilities and foster adoption. The S$120 million funding and the 80 available trainers from the 'Inputs' phase provide a strong foundation for these efforts. We need robust outreach to identify real-world problems and engage enterprises, which I estimate will involve 140 enterprise outreach sessions. These sessions are crucial for feeding the 100E program with relevant problem statements. To effectively match these enterprises with research talent, I anticipate around 18 dedicated researcher-enterprise matchmaking events, ensuring that the S$330,000 co-funding per project is utilized for impactful collaborations. My primary focus is on upskilling, and given the ambitious target of boosting the AI practitioner pool, I expect a significant number of training workshops. I estimate 750 training workshops will be delivered to participating organizations, covering a broad range of AI literacy and practical application, not just limited to 100E participants but also for broader enterprise adoption. Finally, to ensure that the allocated 2 million GPU hours and AI platforms are effectively utilized, around 400 platform onboarding assistance sessions will be essential, providing the hands-on technical support needed for enterprises to experiment and build confidence with AI tools.",
