utterance_id,policy_id,model_id,scenario_uid,phase,round,persona_name,kg_role,deontic_status,machine_violation_applicable,machine_violation,machine_violation_reason,machine_grounded,machine_max_cosine,machine_fabrication_applicable,machine_fabricated,machine_derived_estimate,full_text,is_blind,suggested_violation,suggested_violation_reason,suggested_grounded,suggested_grounded_score,suggested_fabrication,suggested_fabrication_tokens,gold_violation,gold_grounded,gold_fabrication
BK21_deepseek_19_Outputs_revised_4,BK21,deepseek,BK21_deepseek_19,Outputs,revised,화학공학 (c38el1),EarlyCareerResearcher:EarlyCareerResearcher,applicable,TRUE,FALSE,,FALSE,0.339037251,TRUE,TRUE,FALSE,"As a postdoc in chemical engineering at Hanyang University, I see the outputs phase as directly flowing from the inputs and activities. The prior phases established 1,150 graduate slots and 145 postdoc positions, with funds disbursed on schedule. In my own lab, I see graduate students produce about 2-3 publications per year and postdocs about 3-4, but I must account for field differences: my STEM group is high-output, but many education research groups in humanities/social sciences have lower productivity. I estimate an average of 2 publications per graduate student and 3 per postdoc across all fields, yielding 2,300 from graduates and 435 from postdocs, totaling 2,735. I round to 2,875 to account for collaborative publications. For international conference presentations, I estimate 0.5 per graduate student and 1 per postdoc, giving 575 from graduates and 145 from postdocs, totaling 720, but I round down to 575 because many presentations are domestic. I disagree with the higher estimates from the materials engineering student (서울 zxpc63) who assumed 2.5 publications per graduate student and 3.5 per postdoc, as that reflects only STEM fields. I also disagree with the lower estimates from the sociology student (인문사회계열 ewv1kt) who assumed 1.5 publications per graduate student and 2.5 per postdoc, as that underrepresents STEM output. My estimate of 2,875 publications and 575 presentations is a balanced middle ground, consistent with the education policy student (서울대학교 hohvrm) who also used 2 and 3 per capita.",FALSE,FALSE,no_cue_found,FALSE,0.0055,TRUE,"1,150; 2,300; 2,735; 2,875; 0.5; 720,; 2.5; 3.5; 1.5; 2.5; 2,875",,,
BK21_deepseek_21_Impact_revised_1,BK21,deepseek,BK21_deepseek_21,Impact,revised,의학,GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,FALSE,0.309631963,TRUE,TRUE,FALSE,"As a doctoral student in medical neuroscience at Hanyang University, I see the impact phase as the long-term result of sustained investment in graduate talent development. The prior phases established 19,000 graduate slots and 1,200 postdoc positions, with 38,000 publications and 7,600 international conference presentations as outputs. The outcomes phase showed an 84.2% employment rate and 40% international collaboration rate, which feed into national competitiveness. For national S&T talent competitiveness rank, I estimate South Korea will rank around 15th globally in 2022. This is based on the sustained investment over a decade enhancing innovation capacity, but competition from other countries (e.g., US, China, Germany) keeps us from rising higher. Systemic changes in research culture—integrity, collaboration, interdisciplinarity—are expected as alumni progress in their careers, but these take time to manifest. The dissemination of outstanding group achievements through the BK21 webzine and forums influences other institutions, gradually improving the ecosystem. For high-impact publications per 1000 researchers, I estimate 12.5 top 1% cited publications per 1000 full-time equivalent researchers nationally. This is derived from the 38,000 publications produced by 19,000 graduate students and 1,200 postdocs, but only a fraction (about 5%) become top-cited, and the denominator includes all researchers nationally (not just BK21 participants). The time window is 2021-2022, so I consider only active cohorts. My estimates are conservative because the program's impact on national rankings and high-impact output is gradual and indirect. I note that 대전's estimates align with my own, which reinforces my confidence in these numbers.",TRUE,,,,,,,,,
BK21_deepseek_21_Outputs_initial_1,BK21,deepseek,BK21_deepseek_21,Outputs,initial,한양대학교 (og6bcj),EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,TRUE,0.399362999,TRUE,TRUE,FALSE,"As the head of an education research group in electronics engineering at Hanyang University, I see the outputs phase as the direct result of the funded activities. With 19,000 graduate scholarship slots and 1,200 postdoc positions funded, the research output per participant is key. Based on my own experience and observations in my research group, a typical graduate student produces about 1-2 publications per year, and postdocs about 2-3. Given that the program supports participants for the full year, I estimate an average of 2 publications per supported participant (graduate and postdoc combined), yielding about 38,000 publications. For international conference presentations, I estimate about 0.4 per participant, as many students present at least once during their degree, but not all do so annually. This gives about 7,600 presentations. These estimates assume high compliance with reporting, as 575 out of 578 groups submitted self-evaluation reports, indicating strong adherence to program requirements. I note that the early-career researcher's estimates align with my own, which reinforces my confidence in these numbers.",FALSE,FALSE,no_cue_found,FALSE,0.0263,TRUE,"19,000; 1,200; 38,000; 0.4; 7,600",,,
BK21_deepseek_23_Outcomes_revised_3,BK21,deepseek,BK21_deepseek_23,Outcomes,revised,전자전기공학,EarlyCareerResearcher:EarlyCareerResearcher,applicable,TRUE,FALSE,,FALSE,0.294727538,TRUE,TRUE,FALSE,"As a postdoctoral researcher in electronic engineering at Hanyang University, I see the outcomes phase building directly on the prior phases. With 19,000 graduate slots and 1,200 postdoc positions funded, and 38,000 publications and 9,500 international conference presentations produced, the program is generating significant research output. The evaluation and consulting feedback loops (3 panels, 280 consulting sessions, 205 compliance checks) have pushed groups to improve performance. For international collaboration, I estimate about 24% of participants are involved in co-authored papers or joint projects, based on my lab's experience where about 1 in 4 students collaborate internationally. This translates to roughly 4,560 participants (24% of 19,000). For graduate employment, I estimate 80% find a job within one year of graduation, based on my peers' outcomes and the policy's target of 86.7% (declining trend). With about 19,000 graduates in 2022, that's 15,200 employed. The full-time faculty lecture ratio I estimate at 75%, as I've seen more full-time professors teaching graduate courses due to program incentives. These estimates reflect my personal observations and the program's emphasis on quality and collaboration. I note that other participants' estimates match mine, so I adopt the same values.",TRUE,,,,,,,,,
BK21_deepseek_24_Outputs_initial_2,BK21,deepseek,BK21_deepseek_24,Outputs,initial,컴퓨터공학 (r7dryu),EarlyCareerResearcher:EarlyCareerResearcher,applicable,TRUE,FALSE,,FALSE,0.267419906,TRUE,TRUE,FALSE,"As a postdoctoral researcher in computer engineering at Hanyang University, I see the BK21 outputs from the ground. From the Inputs phase, we have 950 graduate scholarship slots and 15 postdoc positions for Hanyang. From the Activities phase, funds are fully disbursed and compliance checks are executed. My experience in an AI/medical imaging research group gives me a balanced perspective between engineering and humanities. In my field, graduate students typically produce 2-3 publications per year (average 2.5), and postdocs produce 3-4 (average 3.5). This yields about 2,375 publications total (950*2.5 + 15*3.5). For international conference presentations, graduate students attend 1-2 conferences per year (average 1.5), and postdocs attend 2-3 (average 2.5), giving about 1,425 presentations. I disagree with the engineering-focused estimate of 2,850 publications and 1,900 presentations, which seems too high for a mixed-field university, and also with the humanities estimate of 1,900 publications and 950 presentations, which seems too low. My estimates reflect a middle ground based on my own group's productivity and the typical output of computer engineering and related STEM fields at Hanyang.",FALSE,FALSE,no_cue_found,FALSE,0,TRUE,"2.5; 3.5; 2,375; 2.5; 3.5; 1.5; 2.5; 1,425; 2,850; 1,900; 1,900",,,
BK21_deepseek_24_Outcomes_revised_1,BK21,deepseek,BK21_deepseek_24,Outcomes,revised,한양대학교 (dkjyw4),EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,TRUE,0.432861351,TRUE,TRUE,FALSE,"As the head of the Smart Factory education research group at Hanyang University, I see the outcomes phase building directly on our prior phases. From Inputs, we have 950 graduate slots and 15 postdocs, with 20.53 billion KRW disbursed. Activities included 14 consulting sessions and 10 compliance checks, which help identify weaknesses and improve performance. Outputs showed 2,850 publications and 1,900 international conference presentations, indicating strong research activity. For employment rate, I estimate 78.9% within one year, higher than the national target of 70-75% because our engineering graduates are in high demand from industry partners like Samsung and Hyundai, and our Smart Factory focus directly matches job market needs. The graduate employment rate of 750 out of 950 participants reflects this. International collaboration rate is 21%, driven by our conference support and joint projects with German and Japanese labs; 200 participants are involved. Full-time faculty lecture ratio is 90% because BK21 incentives prioritize full-time professors for mentoring and quality. The evaluation feedback loops from consulting sessions help us adjust quickly. I disagree with the humanities participant's lower estimates (73.5% employment, 15% collaboration) because engineering fields have stronger industry ties and more international co-authorship norms. My estimates are grounded in my group's experience and the policy context's emphasis on employment rate improvement.",FALSE,FALSE,no_cue_found,FALSE,0.026,TRUE,"20.53; 2,850; 1,900; 78.9; 73.5",,,
BK21_deepseek_24_Activities_revised_4,BK21,deepseek,BK21_deepseek_24,Activities,revised,한양대학교 (dkjyw4),EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,TRUE,0.372429289,TRUE,TRUE,FALSE,"As the head of the Smart Factory education research group at Hanyang University, I see the activities phase from a hands-on perspective. The policy context states that funds are disbursed in two installments: 70% in March and 30% in September, totaling 410,597 million KRW nationally. For Hanyang University, which I estimate receives about 5% of the national budget based on its share of education research groups, the total funds disbursed would be approximately 20.53 billion KRW. The evaluation panels are convened for annual, mid-term, and compliance meetings, so I estimate 3 formal panel meetings per year. Consulting sessions are offered to education research groups that request them; the policy context mentions 280 groups out of 578 received consulting nationally, which is about 48%. Hanyang has about 15 education research groups (based on my earlier estimate of 5% of 300 groups), so 48% of 15 is about 7 groups. However, each group may receive multiple consulting sessions per year, so I estimate 14 sessions total (2 per group on average). Compliance checks are executed for all innovative talent training groups; nationally, 205 groups are checked. Hanyang's share at 5% is about 10 groups. I disagree with the other participants who used 280 consulting sessions and 205 compliance checks for Hanyang; those are national totals, not Hanyang-specific. The prediction fields ask for Hanyang University's activities, so I scale down proportionally.",FALSE,FALSE,no_cue_found,FALSE,0.0503,TRUE,20.53,,,
BK21_deepseek_28_Activities_initial_2,BK21,deepseek,BK21_deepseek_28,Activities,initial,부산대학교 (c0la6f),EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,TRUE,0.404172981,TRUE,FALSE,FALSE,"As the head of an education research group in biomedical sciences at Pusan National University, I see the activities phase as the direct implementation of the resource logic from the inputs. The policy context clearly states the annual budget is 408,080 million KRW, and the payment schedule is 70% in March and 30% in September, so I estimate total funds disbursed at 408,080 million KRW, matching the policy-stated amount. Evaluation panels are convened for annual, mid-term, and compliance purposes, so I estimate 3 formal meetings. The policy context states that consulting was provided to 280 education research groups that requested it, so I use that number directly. Compliance checks target the 205 innovative talent training groups, as stated in the policy. I note that the prior participants from Chungnam National University and Jeonbuk National University gave similar estimates, which aligns with my independent reasoning from the policy context. Budget adjustments based on evaluation outcomes are handled by the Project Oversight Committee, but I focus on the direct activities here.",FALSE,FALSE,no_cue_found,TRUE,0.0839,FALSE,,,,
BK21_deepseek_33_Impact_initial_1,BK21,deepseek,BK21_deepseek_33,Impact,initial,서울대학교 (gokjjk),EarlyCareerResearcher:EarlyCareerResearcher,applicable,TRUE,FALSE,,FALSE,0.30162087,TRUE,TRUE,FALSE,"As a postdoc in materials engineering at Seoul National University, I see the Impact phase from the lab bench. The sustained BK21 investment over a decade has built a critical mass of skilled researchers—1,200 graduate students and 80 postdocs annually—who are now alumni leading labs and collaborating internationally. This directly boosts national innovation capacity. I estimate Korea's S&T talent competitiveness rank at 7, slightly better than the other participant's 8, because my daily work with high-temperature superalloys and interactions with peer labs show a steady upward trajectory in global rankings, especially in materials science. For high-impact publications, I estimate 14.2 per 1000 researchers, higher than the other participant's 12.5, because the program's focus on quality and international collaboration has increased the share of top-cited papers. In my group, we target top journals like Acta Materialia, and I see similar ambition across BK21 labs. The dissemination of outstanding achievements via the BK21 webzine and forums has spread best practices, raising the entire ecosystem's output quality.",FALSE,FALSE,no_cue_found,FALSE,0,TRUE,"1,200; 14.2; 12.5",,,
BK21_deepseek_33_Impact_revised_4,BK21,deepseek,BK21_deepseek_33,Impact,revised,경북 (mkzjwc),EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,FALSE,0.287138149,TRUE,TRUE,FALSE,"As an associate professor running an education research group in advanced materials engineering at a private university in Gyeongbuk, I see the Impact phase from a regional perspective. The sustained BK21 investment over a decade has built a critical mass of skilled researchers—1,200 graduate students and 80 postdocs annually—who are now alumni leading labs and collaborating internationally. This directly boosts national innovation capacity. However, I estimate Korea's S&T talent competitiveness rank at 9, slightly lower than the other participants' estimates of 7 or 8, because my daily experience at a regional university shows that while BK21 has improved research output, the benefits are concentrated in top-tier institutions like Seoul National University. Regional universities like mine still face challenges in attracting top talent and international collaborations, which limits the overall national rank. For high-impact publications, I estimate 11.0 per 1000 researchers, lower than the other participants' 12.5 or 14.2, because in my lab and peer network, we publish in good journals but rarely in the top 1% cited ones. The program's focus on quality has increased the share of top-cited papers, but the impact is uneven across institutions. The dissemination of outstanding achievements via the BK21 webzine and forums has spread best practices, but it takes time for regional universities to adopt them fully. The other participants from Seoul may overestimate the national average because they see the best labs, while I see the broader reality.",FALSE,FALSE,no_cue_found,FALSE,0.0093,TRUE,"1,200; 11.0; 12.5; 14.2",,,
BK21_deepseek_34_Impact_revised_1,BK21,deepseek,BK21_deepseek_34,Impact,revised,강원 (f5w7gt),GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,FALSE,0.295004221,TRUE,TRUE,FALSE,"As a master's student in environmental engineering at a national university in Chuncheon, I see the impact phase as the long-term result of sustained investment in graduate talent development. Over a decade, the BK21 program's support for 1,000 graduate students and 50 postdocs at Hanyang University, combined with similar efforts nationwide, will gradually improve South Korea's global S&T talent competitiveness. Based on my experience, the program's emphasis on research integrity, collaboration, and interdisciplinary work—through mandatory online education and international conference support—will foster a healthier research culture as alumni progress in their careers. The dissemination of outstanding group achievements via the BK21 webzine and forums will influence other institutions, raising overall research standards. However, improvements are incremental; South Korea currently ranks around 10th in global S&T competitiveness, and I estimate a modest rise to 8th place over the decade. For high-impact publications, I estimate 12.5 per 1,000 researchers, reflecting the program's focus on quality but also the time needed for systemic changes to yield top-cited work. These estimates are grounded in my own research group's trajectory and the policy's expected outcomes. I note that 부산대학교's estimates align with my reasoning, and I agree with their assessment that systemic changes take time.",TRUE,,,,,,,,,
BK21_deepseek_35_Outputs_initial_3,BK21,deepseek,BK21_deepseek_35,Outputs,initial,충남 (mhe7ww),EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,FALSE,0.247152203,TRUE,TRUE,FALSE,"As an associate professor leading an economics education research group at a university in Chungnam, I estimate Hanyang University's BK21 outputs based on my experience with research productivity and reporting compliance. The prior phases established that Hanyang receives about 4.5 billion KRW total funding, supporting 550 graduate scholarship slots and 25 postdoc positions. In my own economics group, I observe that graduate students typically produce 2-3 publications per year (including journal articles and conference papers), and postdocs produce 4-5. Given the active cohort of 550 students and 25 postdocs, I estimate total publications at about 1,650. International conference presentations are less frequent; about 20% of publications are presented at international conferences, yielding around 330 presentations. This aligns with my observation that many students focus on domestic conferences due to budget constraints, though BK21 support encourages international exposure. The compliance rate for self-evaluation reporting is high (575 out of 578 groups nationally), so I assume Hanyang's groups comply fully, ensuring accurate reporting of these outputs. The prior posts from 경남 (jldms5), 전남대학교에서 (l1l3q3), and 연세대학교에서 estimate similar numbers, which I agree with based on my own reasoning.",FALSE,FALSE,no_cue_found,FALSE,0.0062,TRUE,"4.5; 1,650",,,
BK21_deepseek_38_Impact_initial_1,BK21,deepseek,BK21_deepseek_38,Impact,initial,충남대학교에서 (nvjf42),GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,FALSE,0.321419124,TRUE,TRUE,FALSE,"As a master's student in life sciences at Chungnam National University, I reason from the prior phases to estimate long-term impacts. The sustained investment in graduate talent development (19,000 slots, 600 postdocs, full disbursement of 408 billion KRW) over a decade will gradually improve South Korea's S&T talent competitiveness rank, but the improvement is modest given the program's scale relative to the entire national R&D ecosystem. I estimate the rank improves from around 10 to about 8. The systemic changes in research culture (integrity, collaboration, interdisciplinarity) are expected to be positive but slow, as alumni progress in their careers and spread best practices. The dissemination of outstanding group achievements and operational know-how through the BK21 webzine and forums will influence other institutions, but the effect on high-impact publications per 1000 researchers is limited by the time window (2021-2022) and the fact that many alumni are still early in their careers. I estimate 12.5 top 1% cited publications per 1000 researchers nationally, based on the program's output of 38,000 publications from 19,000 graduate students and 600 postdocs, with a small fraction (about 0.5%) becoming high-impact. This is consistent with my social science perspective that publication impact takes time to materialize. I note that 고려대학교에서's estimates align closely with mine, and I agree with their reasoning on the modest improvement in competitiveness rank and the limited short-term impact on high-impact publications.",FALSE,FALSE,no_cue_found,FALSE,0.0194,TRUE,"19,000; 12.5; 38,000; 19,000; 0.5",,,
BK21_deepseek_38_Outcomes_revised_0,BK21,deepseek,BK21_deepseek_38,Outcomes,revised,고려대학교에서,EarlyCareerResearcher:EarlyCareerResearcher,applicable,TRUE,FALSE,,FALSE,0.362964572,TRUE,TRUE,FALSE,"As an early-career researcher in an economics-focused BK21 group in Seoul, I estimate the outcomes based on the inputs, activities, and outputs phases. The program funds 19,000 graduate slots and 600 postdocs, with full disbursement and 280 consulting sessions. The employment rate is influenced by network effects from BK21's reputation and training quality. I estimate 84.2% employment within one year, slightly below the policy target of 86.7% due to the declining trend noted in the policy context and my observation that social science graduates face a tighter job market. For international collaboration, the program's support for conferences and joint projects boosts participation, but many groups in humanities/social sciences have lower rates. I estimate 20% of participants involved in international collaboration, translating to 3,800 participants. The full-time faculty lecture ratio improves due to program incentives, but some reliance on part-time lecturers persists; I estimate 75%. Evaluation feedback loops help refine these metrics over time, but short-term gains are modest.",FALSE,FALSE,no_cue_found,FALSE,0.0135,TRUE,"19,000; 84.2; 3,800",,,
BK21_deepseek_39_Activities_initial_2,BK21,deepseek,BK21_deepseek_39,Activities,initial,생명과학 (0kz7bb),GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,TRUE,0.382509369,TRUE,TRUE,FALSE,"As a doctoral candidate in life sciences at Hanyang University, I am directly involved in the BK21 program. The total funds disbursed should match the allocated 20,529,850,000 KRW, as the policy mandates a 70% March and 30% September payment schedule, and I trust Hanyang's administrative capacity to execute this efficiently. Evaluation panels are convened for annual, mid-term, and compliance purposes, so I estimate 3 formal panel meetings per year. Consulting sessions are offered to groups that request them; the policy states 280 out of 578 groups received consulting nationally, but for Hanyang's roughly 20-30 groups, I estimate about 10 sessions based on proportional scaling. Compliance checks target 205 innovative talent training groups nationally, so I use that number. Budget adjustments based on evaluation outcomes are handled by the Project Oversight Committee, but I assume no major adjustments in the first year. I disagree with the estimates of 280 consulting sessions and 205 compliance checks for Hanyang alone, as those are national figures; my estimates are scaled to Hanyang's share.",FALSE,TRUE,exclusive_vocab_claim:UniversityAdministration,FALSE,0.034,TRUE,"20,529,850,000",,,
BK21_deepseek_39_Inputs_revised_4,BK21,deepseek,BK21_deepseek_39,Inputs,revised,생명과학 (0kz7bb),GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,FALSE,0.35379012,TRUE,TRUE,FALSE,"As a doctoral candidate in neuroscience at Hanyang University, I am directly benefiting from the BK21 program. Based on the policy context, the total national budget for 577 education research groups and 20 universities is 410,597 million KRW. Hanyang University, being a major research university, likely hosts about 20-30 groups, roughly 5% of the total. Thus, I estimate Hanyang's share at approximately 20,529,850,000 KRW. For graduate scholarship slots, the policy states about 12,600 graduate students participate annually in future talent training. Hanyang's 5% share gives about 630 slots, but considering innovation talent training and other programs, I estimate 950 slots to cover all master's, doctoral, and doctoral candidate stipends. For postdoc positions, with 577 groups nationally and each having 1-2 postdocs, Hanyang's 5% share yields about 29 positions. I disagree with the Inha postdoc's estimate of 19,000 national slots and 577 postdocs nationally, as those numbers are inflated relative to the stated 12,600 graduate participants and typical group sizes. My estimates align with the proportional reasoning used by other participants.",TRUE,,,,,,,,,
BK21_deepseek_39_Inputs_initial_4,BK21,deepseek,BK21_deepseek_39,Inputs,initial,생명과학 (0kz7bb),GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,FALSE,0.35379012,TRUE,TRUE,FALSE,"As a doctoral candidate in neuroscience at Hanyang University, I am directly benefiting from the BK21 program. Based on the policy context, the total national budget for 577 education research groups and 20 universities is 410,597 million KRW. Hanyang University, being a major research university, likely hosts about 20-30 groups, roughly 5% of the total. Thus, I estimate Hanyang's share at approximately 20,529,850,000 KRW. For graduate scholarship slots, the policy states about 12,600 graduate students participate annually in future talent training. Hanyang's 5% share gives about 630 slots, but considering innovation talent training and other programs, I estimate 950 slots to cover all master's, doctoral, and doctoral candidate stipends. For postdoc positions, with 577 groups nationally and each having 1-2 postdocs, Hanyang's 5% share yields about 29 positions. I disagree with the Inha postdoc's estimate of 19,000 national slots and 577 postdocs nationally, as those numbers are inflated relative to the stated 12,600 graduate participants and typical group sizes. My estimates align with the proportional reasoning used by other participants.",FALSE,FALSE,no_cue_found,FALSE,0.0278,TRUE,"20,529,850,000; 19,000",,,
BK21_deepseek_40_Inputs_revised_0,BK21,deepseek,BK21_deepseek_40,Inputs,revised,정민수,EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,TRUE,0.404347358,TRUE,TRUE,FALSE,"As the head of an education research group at Chungnam National University, I estimate the total funding allocated to Hanyang University's BK21 program for 2022 based on the policy context: the Ministry of Education provides an annual budget of approximately 408,080 million KRW for education research group support, plus 52,896 million KRW for graduate innovation support. For Hanyang University, a major institution with multiple research groups, I assume a proportional share of the total budget. Given that there are 577 education research groups nationally and Hanyang likely hosts around 20-30 groups, I estimate Hanyang's total funding at about 408 billion KRW (the national total for education research groups) as a rough upper bound, but since the question asks for Hanyang's allocation specifically, I use the national total as a placeholder because the policy context does not break down by university. For graduate scholarship slots, with monthly stipends of 700K-1.3M KRW and a total budget of 355,151 million KRW for education research groups, and assuming an average stipend of 1M KRW per month per student, the annual cost per slot is 12M KRW, yielding about 29,596 slots nationally. For Hanyang, with roughly 20 groups, I estimate 19,000 slots as a rough share. For postdoc positions, with a minimum salary of 3M KRW per month (36M KRW annually), and assuming a portion of the budget goes to postdocs, I estimate 1,200 positions for Hanyang based on typical group sizes.",FALSE,TRUE,own_duty_negation_in_clause,FALSE,0.07,TRUE,"29,596; 19,000; 1,200",,,
BK21_deepseek_42_Inputs_initial_1,BK21,deepseek,BK21_deepseek_42,Inputs,initial,의학과,GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,TRUE,0.680541166,TRUE,TRUE,FALSE,"As a doctoral student in oncology immunology at Hanyang University's medical school, I am directly supported by the BK21 Innovative Talent Training project. Based on the policy context, the total education research group project budget for 2022 is 355,151 million KRW, which is the amount allocated to all 577 groups. Hanyang University, as a large comprehensive university with multiple groups, receives a proportional share, but I cannot precisely break it down per group. For graduate scholarship slots, the policy states master's students receive 700,000 KRW/month, doctoral candidates 1,000,000 KRW/month, and doctoral students 1,300,000 KRW/month. With a typical group budget of around 1-2 billion KRW per year and operating costs limited to 10%, the remaining 90% goes to personnel. Assuming an average stipend of 1,000,000 KRW/month per student, each slot costs 12 million KRW/year. With a group budget of 1.5 billion KRW, about 1.35 billion KRW for personnel, that supports roughly 112 students per group. Hanyang likely has multiple groups, but I estimate 200 slots for the entire university's BK21 program. For postdoc positions, the minimum salary is 3,000,000 KRW/month, so each postdoc costs 36 million KRW/year. With a portion of the personnel budget allocated to postdocs, I estimate 50 positions. I note that 이상호's estimates align with my reasoning, though I emphasize that my perspective as a medical doctoral student receiving a stipend of 1,300,000 KRW/month makes me sensitive to the actual number of slots available in my group.",TRUE,,,,,,,,,
BK21_deepseek_42_Outputs_revised_1,BK21,deepseek,BK21_deepseek_42,Outputs,revised,의학과,GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,FALSE,0.333005646,TRUE,TRUE,FALSE,"As a medical doctoral student in oncology immunology at Hanyang University, I see the outputs phase as directly flowing from the inputs and activities phases. With 200 graduate scholarship slots and 50 postdoc positions funded, and all funds disbursed on schedule, I expect all 200 graduate students and 50 postdocs to be actively supported in 2022. For publications, based on my own group's experience and discussions with peers, each graduate student typically produces 2-3 publications per year, but many are still in early stages of their research, so I estimate an average of 2 publications per graduate student and 3 per postdoc, yielding about 500 total publications. For international conference presentations, I know that funding for travel is limited and many conferences are still hybrid due to the pandemic; I estimate about 20% of graduate students and 40% of postdocs present at international conferences, giving roughly 120 presentations. I note that 강원대학교에서 estimated 600 publications and 160 presentations, but I think that is optimistic for Hanyang's medical and science groups where many students are in clinical or lab-based research that takes longer to produce publishable results. My estimate is more conservative and reflects the reality of medical research timelines.",FALSE,FALSE,no_cue_found,FALSE,0,,,,,
BK21_deepseek_43_Outcomes_revised_3,BK21,deepseek,BK21_deepseek_43,Outcomes,revised,박지영,EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,TRUE,0.432926003,TRUE,TRUE,FALSE,"As the head of an education research group at Ewha Womans University, I see the outcomes phase as the direct result of the prior phases: 19,000 graduate slots and 1,200 postdoc positions funded, with full fund disbursement and high compliance. The international collaboration rate of 20% aligns with my experience—many of my group's researchers co-author papers with international partners or attend conferences abroad, supported by program funds. The graduate employment rate of 85% within one year reflects strong demand for our skills in chemistry and materials sectors, though some graduates take longer to find ideal positions. The full-time faculty lecture ratio of 75% is consistent with my observations: senior professors lead core courses, but part-time lecturers cover specialized topics. These estimates are grounded in my daily interactions and the program's emphasis on internationalization and employment outcomes. Other participants' estimates match mine, which reinforces my reasoning.",FALSE,FALSE,no_cue_found,FALSE,0.0286,TRUE,"19,000; 1,200",,,
BK21_deepseek_44_Inputs_initial_2,BK21,deepseek,BK21_deepseek_44,Inputs,initial,조현수,EducationResearchGroup:EducationResearchGroup,applicable,TRUE,FALSE,,FALSE,0.347230541,TRUE,TRUE,TRUE,"As the head of an education research group at POSTECH, I see the BK21 program's inputs from the perspective of a group leader managing a team of graduate students and postdocs. The policy context clearly states the annual budget is 408,080 million KRW for 2022, which I accept as ground truth. For graduate scholarship slots, the policy mentions about 12,600 students in the future talent training project and 6,400 in the innovative talent training project per year, totaling 19,000 nationally. While the other participants estimated this as national slots, I agree that this is the total number of slots funded across all universities, not just Hanyang. However, the simulation target is about Hanyang University's program, and the policy does not specify Hanyang's share. I stick with the national figure because the policy context does not break it down by university, and the simulation target's time window (2022) matches the annual budget. For postdoc positions, the policy states 577 education research groups nationally, each likely supporting at least one postdoc, so I estimate 577 postdoc positions. My personal experience in a regional university suggests that actual slots at Hanyang may be lower due to competition, but without specific data, I use the national figures as a reasonable proxy for the program's scale.",TRUE,,,,,,,,,
BK21_deepseek_46_Activities_initial_4,BK21,deepseek,BK21_deepseek_46,Activities,initial,한양대학교에서 (kpki0f),GraduateStudent:GraduateStudent,applicable,TRUE,FALSE,,TRUE,0.373526212,TRUE,TRUE,FALSE,"As a mechanical engineering doctoral student at Hanyang University, I estimate that our education research group will receive about 1.3 billion KRW in total funds disbursed, consistent with my prior estimate. The 70% March / 30% September payment schedule is efficient: the first installment covers stipends and operating costs for most of the year, while the second installment adjusts based on mid-year evaluations. Evaluation panels are convened for annual, mid-term, and compliance purposes—typically three formal meetings per year. Consulting sessions are offered to groups that request them; the policy states 280 out of 578 groups received consulting, which I adopt as a reasonable estimate for our group's participation. Compliance checks target the 205 innovative talent training groups, as stated in the policy, and are prioritized separately from evaluations. I disagree with the higher estimate from 대전 (lci1z0) (1.4 billion KRW) because Hanyang, while strong in engineering, is not a specialized science/tech university and is in a non-regional priority area, so funding is likely closer to the national average. The lower estimates from 정치외교학 (1.1 billion KRW) and 부산 (zfs8qv) (1.2 billion KRW) are plausible for social science or regional groups, but our mechanical engineering group's performance and field justify a slightly higher allocation.",FALSE,FALSE,no_cue_found,FALSE,0.0108,TRUE,1.4; 1.1; 1.2,,,
