utterance_id,policy_id,model_id,kg_role,sem_max_cosine,top1_norm_kind,top1_norm_ref,top1_norm_text,utterance_text
100E_deepseek_38_Inputs_initial_1,100E,deepseek,AIPractitioner:AIPractitioner,0.6877013444900513,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,"As an AI practitioner who transitioned via a Career Conversion Programme, I see the NAIS 2.0 inputs as grounded in the policy's explicit commitments. The S$500 million total funding is stated in the resource logic, and the S$330,000 co-funding cap per 100E project is also a stated fact. For compute, I estimate 500,000 GPU hours based on the need to support many experiments while balancing industry demand, which aligns with the policy's emphasis on infrastructure. The 50 trainers reflect a realistic team size for guiding enterprises and practitioners, given the focus on quality over quantity in early deployment."
BK21_deepseek_49_Activities_initial_3,BK21,deepseek,EducationResearchGroup:EducationResearchGroup,0.7002464532852173,node_summary,ResearchScholarship:Evaluation Management and Operation Budget,"Budget for evaluation management and operation; 2,550 million KRW.","As a research professor at Hanyang University's electronics engineering education research group, I estimate the total funds disbursed at 408,080 million KRW, which is the full annual budget including carryover as stated in the policy context. The 70% March / 30% September schedule is standard and efficient, with the first payment of about 285,656 million KRW and second of about 122,424 million KRW. Evaluation panels are convened for annual, mid-term, and compliance purposes, but in 2022 the mid-term evaluation is planned for 2023, so only the annual evaluation panel meeting (for the 2021-2022 performance period) and compliance check panel meetings occur, totaling 3 formal meetings. Consulting sessions are offered to groups that request them; the policy context states 280 out of 578 groups wished to receive consulting, so I estimate 280 sessions held. Compliance checks are executed on the 205 innovative talent training groups as specified in the policy context. Budget adjustments based on evaluation outcomes are handled by the Project Oversight Committee, but at this phase, funds are disbursed as planned without adjustments yet. I agree with the other participants' estimates because they align with the policy context and my own understanding of the program's operations."
100E_gemini_40_Inputs_revised_0,100E,gemini,AIResearcher:AIResearcher,0.7506037950515747,deontic_norm,edge_0232,AI researchers can apply for AI R&D investment grants.,"As a junior AI researcher whose startup benefited from an NAIS 2.0 grant in 2023, I'm optimistic about the resources. The 'Over S$500 million' commitment for AI R&D is a huge headline number, and while that's for the entire multi-year strategy, I'd expect a substantial initial tranche, around S$100 million, to be allocated and available for projects and initiatives in 2023 as the program ramps up. The S$330,000 co-funding cap for 100E projects is a well-known figure in the industry, providing a clear benchmark for project ambition. From my own experience with the AI Trailblazers program, we received free access to Google Cloud AI toolsets, which implies a significant investment in compute. I estimate about 1 million GPU hours would be made available across various programs in 2023 to support the ambitious goals. Finally, with the push to grow the AI practitioner pool to 15,000, there must be a dedicated team of AI experts and trainers. I'd estimate around 200 trainers and mentors actively supporting the various programs and enterprises in 2023."
100E_gemini_12_Inputs_initial_1,100E,gemini,PolicyRole:AI for Public Good Principle,0.7937955856323242,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,"As an AI Training Specialist, I see the 'Inputs' phase as the bedrock for building AI literacy and practical application across Singapore. The S$500 million commitment for AI R&D is a strong signal, and an initial allocation of S$120 million for 2023 is a robust start to fund critical initiatives like the 100 Experiments (100E) program. This financial commitment is vital for driving the kind of hands-on projects that truly upskill our workforce. The S$330,000 co-funding cap per 100E project is a clear and effective incentive for enterprises to engage, which is crucial for creating real-world learning opportunities. Compute resources are non-negotiable for practical AI development; 2 million GPU hours for experimentation in 2023 provides a necessary foundation for enterprises and practitioners to test and refine their AI solutions. Finally, the allocation of 80 dedicated AI experts and trainers is a good initial step. While my colleague (A (3fya4l)) and I agree on this number for the immediate term, from my perspective, as someone deeply involved in AI upskilling, I anticipate that this number will need to grow significantly to meet the ambitious goal of boosting the AI practitioner pool and ensuring widespread AI literacy across various sectors, especially for mid-career switchers."
100E_deepseek_24_Activities_initial_4,100E,deepseek,AIResearcher:AIResearcher,0.6988742351531982,edge_fact,edge_0233#source_text,AI researchers from academia or industry collaborate with companies in the programme.,"As a Senior Research Scientist working on Resource-Efficient AI, I have firsthand experience with the compute demands of AI experimentation and the need for structured outreach to engage enterprises. Given the S$500 million funding, 500,000 GPU hours, and 50 trainers, I estimate 40 enterprise outreach sessions to generate a diverse pipeline of problem statements from SMEs, as this aligns with the scale needed to attract enough challenges for the 100E programme. Matchmaking events at 12 ensure focused, high-quality pairings between researchers and enterprises, leveraging the co-funding cap to attract participants. Training workshops at 30 sessions, each training around 500 participants, are necessary to reach the 15,000 practitioner target, given the 50 trainers available. Platform onboarding assists at 100 reflect the technical support needed to help enterprises and researchers use the AI experimentation platform effectively, based on my experience onboarding collaborators to complex AI tools. I note that other participants have posted similar estimates, which aligns with my independent reasoning, but I arrived at these numbers from my own research perspective on compute and training needs."
100E_deepseek_08_Activities_revised_1,100E,deepseek,AIResearcher:AIResearcher,0.5922393202781677,edge_fact,edge_0141#source_text,"Action 6 Boost AI Practitioner pool to 15,000. Singapore will boost the pool of AI Practitioners to support growing AI demand.","Given the inputs of S$500M total funding, S$330K co-funding cap, 350K GPU hours, and 40 trainers, I expect the activities phase to be scaled realistically. Enterprise outreach sessions will be around 60, not 80 as Dr. estimates, because many enterprises are still assessing AI readiness and the program's first-year momentum is moderate. Researcher matchmaking events will be 20, reflecting the need to carefully pair researchers with enterprise challenges to ensure quality, not quantity. Training workshops will be 35, leveraging the 40 trainers but accounting for their time in other duties like onboarding and mentorship. Platform onboarding assists will be 150, as enterprises need hands-on support to navigate the AI experimentation platform, but the number is limited by trainer availability and enterprise uptake."
100E_gemini_03_Inputs_revised_0,100E,gemini,AIResearcher:AIResearcher,0.6834337711334229,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,"From my perspective as an AI researcher focused on advanced reasoning, the inputs outlined for NAIS 2.0 represent a strong foundational commitment. The S$500 million total funding and S$330,000 co-funding per 100E project signal serious intent to drive both fundamental and applied AI innovation. Crucially, the allocation of approximately 6 million GPU hours is vital for enabling the intensive computational demands of cutting-edge AI research, including my own work in reasoning AI, and for supporting enterprises in developing complex solutions. Furthermore, the estimated 120 dedicated AI experts and trainers are essential for building the deep talent pool needed to achieve Singapore's ambitious goal of becoming a global AI hub, ensuring that both researchers and industry practitioners are well-equipped to leverage these resources effectively."
BK21_deepseek_26_Inputs_revised_2,BK21,deepseek,EarlyCareerResearcher:EarlyCareerResearcher,0.787307858467102,source_span,EducationResearchGroup:Education Research Group (Team#span0,"Education research group (team) support fund: 352,634 million KRW.","As a postdoctoral researcher at Kyungpook National University's BK21 education research group, I see the policy context clearly: the total support fund for education research groups is 355,151 million KRW, which is the total for all groups across all universities, not just Hanyang. However, for this simulation targeting Hanyang University, I must estimate Hanyang's share. Given that there are 577 education research groups total, and Hanyang likely hosts multiple groups, I estimate Hanyang's allocation proportionally. But the policy context does not specify Hanyang's exact number of groups, so I use the total budget as a reference for the overall program, not Hanyang alone. For graduate scholarship slots, the policy mentions about 6,400 per year in the innovation talent training project, which aligns with the target population. For postdoc positions, the policy states 205 education research groups in the innovative talent training project, and I assume each group supports at least one postdoc, leading to 205 positions. My estimates are grounded in the policy's stated numbers, adjusted for the 2022 time window. I disagree with other participants who interpret the total budget as Hanyang-specific; the policy clearly states it is for all groups. I maintain my estimates as the most plausible interpretation."
100E_deepseek_05_Inputs_revised_3,100E,deepseek,AIResearcher:AIResearcher,0.7163046002388,deontic_norm,edge_0232#source_text,AI researchers can access dedicated financial commitment of over S$500 million through AI Singapore for AI R&D.,"As a senior research scientist in a deep-tech health AI startup, I see the government's S$500 million commitment as a solid foundation for AI R&D under NAIS 2.0. The co-funding cap of S$330,000 per 100E project is explicitly stated and aligns with typical project scales I've seen in medical AI. For compute, I estimate 500,000 GPU hours based on the need to support multiple concurrent experiments and the infrastructure investments mentioned. The trainer count of 50 is a rough estimate, considering the need to guide enterprises and practitioners across various programmes, though this is not explicitly specified. I note that other participants provided similar estimates, which I independently arrived at through my own reasoning."
BK21_deepseek_33_Activities_initial_2,BK21,deepseek,GraduateStudent:GraduateStudent,0.5861115455627441,edge_fact,edge_0012#source_text,"2021 budget 408 billion KRW including carryover from previous year; 68 universities, 578 education research groups (teams) / 3,556 billion KRW.","As a doctoral student in advanced materials engineering at a private university in Jeonju, I see the Activities phase from a regional perspective. The total funding allocated is 40.808 billion KRW, and the policy states a clear two-installment schedule: 70% in March and 30% in September. Given the National Research Foundation's structured disbursement process and the fact that the budget is already allocated, I expect the full amount to be disbursed efficiently without delays. For evaluation panels, the policy mandates annual evaluations, mid-term evaluations, and compliance checks. In 2022, I anticipate three formal panel meetings: one annual evaluation, one mid-term preparatory meeting (since the mid-term is in 2023), and one compliance check meeting. Consulting sessions: the policy explicitly states consulting was conducted for 280 out of 578 groups that wished to receive consulting. Since my group applied for consulting, I estimate 280 sessions were held. Compliance checks: the policy states 205 groups are subject to compliance checks on implementation. I expect all 205 checks to be executed, as the NRF and evaluation panels systematically conduct these. Budget adjustments and reallocations based on evaluation outcomes are handled by the Project Oversight Committee, but at this phase, the focus is on executing planned activities, not yet on adjustments. Other participants' estimates align with mine, and I see no reason to deviate from the policy-stated numbers."
BK21_deepseek_12_Inputs_initial_3,BK21,deepseek,EarlyCareerResearcher:EarlyCareerResearcher,0.6533790230751038,node_summary,ResearchScholarship:ResearchScholarship,"Monthly stipend paid to graduate students from BK21 project budget. Monthly stipend paid to graduate students: master's 700K, doctoral candidate 1M, doctoral 1.3M KRW per month. Monthly stipend paid to graduate students at specified minimum amounts. Monthly stipend paid to graduate students from the BK21 project budget. Monthly stipend paid to graduate students, with minimum amounts per degree level. Monthly stipend paid to graduate students and early career researchers from the BK21 project budget. Monthly stipend paid to graduate students and early career researchers. Monthly stipend paid to graduate students with minimum amounts per degree level.","As a postdoc at Pusan National University in mechanical engineering, I see the BK21 budget from a regional perspective. The total national budget is 410,597 million KRW as stated in the policy context. For Hanyang University, a top engineering school, I estimate their share is around 2-3 billion KRW based on typical allocations for leading universities. Graduate scholarship slots: with monthly stipends of 700K-1.3M KRW and operating costs capped at 10%, the remaining funds support about 190 slots per year across all groups at Hanyang. Postdoc positions: minimum 3M KRW/month, so each postdoc costs 36M KRW/year. With limited budget left after student scholarships, I estimate about 3 postdoc positions per group, and Hanyang has roughly 10 groups, so 30 total. These numbers reflect my personal experience seeing how funds are distributed in our lab."
BK21_deepseek_40_Inputs_revised_0,BK21,deepseek,EducationResearchGroup:EducationResearchGroup,0.7431702017784119,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,"As the head of an education research group at Chungnam National University, I estimate the total funding allocated to Hanyang University's BK21 program for 2022 based on the policy context: the Ministry of Education provides an annual budget of approximately 408,080 million KRW for education research group support, plus 52,896 million KRW for graduate innovation support. For Hanyang University, a major institution with multiple research groups, I assume a proportional share of the total budget. Given that there are 577 education research groups nationally and Hanyang likely hosts around 20-30 groups, I estimate Hanyang's total funding at about 408 billion KRW (the national total for education research groups) as a rough upper bound, but since the question asks for Hanyang's allocation specifically, I use the national total as a placeholder because the policy context does not break down by university. For graduate scholarship slots, with monthly stipends of 700K-1.3M KRW and a total budget of 355,151 million KRW for education research groups, and assuming an average stipend of 1M KRW per month per student, the annual cost per slot is 12M KRW, yielding about 29,596 slots nationally. For Hanyang, with roughly 20 groups, I estimate 19,000 slots as a rough share. For postdoc positions, with a minimum salary of 3M KRW per month (36M KRW annually), and assuming a portion of the budget goes to postdocs, I estimate 1,200 positions for Hanyang based on typical group sizes."
BK21_deepseek_48_Activities_initial_0,BK21,deepseek,EducationResearchGroup:EducationResearchGroup,0.6925654411315918,edge_fact,edge_0133#source_text,"Education research group project budget includes graduate student support (research scholarship) at minimum monthly amounts: master's 700K, doctoral 1.3M, doctoral candidate 1M KRW.","As the head of an education research group in chemical engineering at Hanyang University under the Innovative Talent Training project, I estimate that the total funds disbursed to education research groups and university accounts via the two-installment schedule will be 355,151,000,000 KRW, which is the total project budget for all education research groups nationwide as stated in the policy context. This amount is disbursed in two installments: 70% in March (approximately 248,605,700,000 KRW) and 30% in September (approximately 106,545,300,000 KRW), based on the payment schedule. For evaluation panels, I estimate 3 formal meetings will be convened in 2022: one annual evaluation, one mid-term evaluation, and one compliance check meeting, as these are the standard evaluation cycles for the program. Consulting sessions are expected to be held for 280 education research groups that wish to receive consulting, as per the policy context which states that consulting was conducted for 280 out of 578 groups. Compliance checks will be executed for 205 education research groups, which are the Innovative Talent Training groups subject to implementation checks, as indicated in the policy context. These estimates reflect my experience managing budgets and ensuring compliance with the 10% operating cost limit, and I believe the funds will be transferred efficiently according to the schedule, with evaluations and compliance checks prioritized based on the program's annual cycle and the need to monitor performance."
100E_deepseek_05_Activities_initial_2,100E,deepseek,AIPractitioner:AIPractitioner,0.6801610589027405,edge_fact,edge_0009,Enterprises participate in the AI Trailblazers programme.,"As an NLP engineer at a legal-tech startup in the AI Trailblazers programme, I see the activities phase as critical for generating enough problem statements and pairings to meet the 100E target of 100 projects. With S$500 million funding, 50 trainers, and 500,000 GPU hours, the scale of outreach and matchmaking must be substantial but realistic. I estimate 110 enterprise outreach sessions, slightly higher than Dr. (na5ra9)'s 100 but lower than Dr. (cdkwwz)'s 120, because while we need broad engagement, many enterprises are still cautious about AI adoption, especially in legal and compliance sectors. For matchmaking, 28 events balances the need for diverse pairings with the practical challenge of aligning researcher expertise with enterprise problems. Training workshops at 38 reflect the capacity of 50 trainers to deliver hands-on sessions, considering preparation time and travel. Platform onboarding assists at 190 account for the need to help enterprises and researchers navigate the AI experimentation platform, which is crucial for smooth project execution. My estimates are grounded in my experience with enterprise adoption challenges and the resource constraints implied by the policy inputs."
BK21_deepseek_02_Inputs_initial_4,BK21,deepseek,GraduateStudent:GraduateStudent,0.6810126304626465,edge_fact,edge_0012#source_text,"2021 budget 408 billion KRW including carryover from previous year; 68 universities, 578 education research groups (teams) / 3,556 billion KRW.","As a master's student in chemical engineering at a private university in Busan, I see the BK21 funding from my group's perspective. The national budget of 408,080 million KRW is distributed across 577 education research groups, and Hanyang University, being a major research institution, hosts about 15-20 groups. My group, focusing on energy materials, receives around 1.2 billion KRW annually. With monthly stipends averaging 1 million KRW per graduate student (12 million per year), and about 60% of the budget for personnel costs (70% for students, 30% for postdocs), we can support roughly 180 graduate slots. Postdoc positions cost 36 million KRW per year each, so with 540 million KRW for postdocs, we get about 15 positions. The Seoul National University researcher's estimate of 19,000 slots and 1,200 postdocs for Hanyang seems to confuse national totals with Hanyang's share. My group's actual numbers align with the other participants' estimates."
BK21_deepseek_10_Activities_initial_2,BK21,deepseek,EarlyCareerResearcher:EarlyCareerResearcher,0.6553038954734802,node_summary,EvaluationReport:EvaluationReport,Document submitted by groups or universities for annual or mid-term evaluation. Various performance evaluation indicators and budget compilation standards for the 4th stage BK21 program.,"As a postdoctoral researcher in mechanical engineering at Hanyang University, I see the Activities phase as the operational backbone of the BK21 program. The total funds disbursed must match the allocated 410,597 million KRW, following the 70% March and 30% September schedule. I expect the National Research Foundation to execute this efficiently, as it is a standard administrative process. Evaluation panels are convened for three formal meetings: annual evaluation, mid-term evaluation, and compliance check meetings. Based on the policy context, 280 education research groups requested consulting, so I estimate 280 consulting sessions were held. Compliance checks target the 205 innovative talent training groups, as stated in the policy. These activities are triggered by the annual cycle and group performance; consulting is voluntary, while compliance checks are mandatory for specific groups. Budget adjustments are handled by the Project Oversight Committee based on evaluation outcomes, but at this phase, the focus is on execution. The other participants' estimates align with mine, and I see no reason to disagree given the clear policy context."
100E_deepseek_37_Activities_initial_2,100E,deepseek,PolicyRole:AI for Public Good Principle,0.5989557504653931,edge_fact,edge_0151,Trainees participate in the company-led training programme.,"Given the S$500 million funding and 50 trainers, I estimate 200 enterprise outreach sessions to engage SMEs for problem statements, leveraging the co-funding cap to attract them. With 500,000 GPU hours, 30 matchmaking events pair researchers with enterprise challenges, focusing on high-impact projects. Training workshops are scaled to 100 sessions to reach the 15,000 practitioner target, using the 50 trainers efficiently. Platform onboarding assists are 150, reflecting the need for technical support to help SMEs use the AI experimentation platform, based on my experience where hands-on assistance was critical for adoption. My estimates align with those of other participants, which reinforces confidence, but I arrived at them independently through my lens as an AI product manager who understands SME needs."
BK21_deepseek_17_Inputs_revised_3,BK21,deepseek,EducationResearchGroup:EducationResearchGroup,0.6600787043571472,node_summary,EducationResearchGroup:EducationResearchGroup,"University department or team leading a BK21 education research group at Hanyang University. University department or team leading a BK21 education research group, receiving project budget and managing participants. University department or team that receives BK21 project budget and manages scholarships and salaries. Research group that submits self-evaluation reports and is subject to performance consulting. University department or team leading a BK21 education research group that submits consulting reports and participates in performance consulting. University department or team that recommends participants for commendation and shares performance outcomes. A group that operates the BK21 program and is subject to compliance checks and potential contract termination. University department or team leading a BK21 education research group, subject to mid-term evaluation and compliance with program rules. University department or team leading a BK21 education research group, receiving funding and managing participants. University department or team leading a BK21 education research group; receives project budget and indirect costs. University department or team leading a BK21 education research group, selected through competitive evaluation. University department or team selected to lead a BK21 education research group in a specific academic field. University department or team leading a BK21 education research group, selected through competitive evaluation and receiving project budget. University department or team that submits employment data and inputs indicators into the NRF system. University department or team leading a BK21 education research group, responsible for submitting employment data and managing budget.","As the head of a BK21 education research group in computer engineering at a private university in Incheon, I estimate Hanyang University's total BK21 funding for 2022 at about 10 billion KRW. This is based on the policy context stating 355,151 million KRW total for 577 education research groups, averaging ~615 million per group. Hanyang likely hosts around 10-12 groups, giving ~6-7 billion for group budgets, plus a share of the 52,896 million KRW graduate innovation support (about 2.6 billion for Hanyang as one of 20 universities), totaling ~8.6-9.6 billion. I round to 10 billion to account for some groups having larger budgets due to field or performance. For graduate slots, with an average monthly stipend of about 1 million KRW (master's 700K, doctoral 1.3M, doctoral candidate 1M), a scholarship budget of roughly 1.44 billion KRW (about 14.4% of total) supports 120 slots (120 * 12M = 1.44B). This is consistent with my group's experience: we have about 20-30 students, and Hanyang with 10 groups would have 200-300 students, but not all are funded; 120 slots seems plausible for the 2022 window. For postdoc positions, each costs at least 36 million KRW per year (3M/month minimum salary). A budget of about 540 million KRW (5.4% of total) supports 15 positions (15 * 36M = 540M). Other participants' estimates (8 billion, 100 slots, 12 postdocs) are reasonable but slightly conservative; my experience with a large private university suggests Hanyang's allocation is likely higher due to its size and research output. I disagree with the 8 billion estimate because Hanyang is a major research university with strong engineering and science programs, likely hosting more than the average number of groups and receiving additional innovation funds."
100E_deepseek_03_Inputs_revised_2,100E,deepseek,AIResearcher:AIResearcher,0.7596772909164429,deontic_norm,edge_0232,AI researchers can apply for AI R&D investment grants.,"As a research engineer who went through the AI Apprenticeship Programme, I've seen how compute and expert guidance are critical for real-world AI projects. The policy commits over S$500 million for AI R&D, which is a solid foundation. The co-funding cap of S$330,000 per 100E project is clearly stated and aligns with what I've heard from peers who applied. For compute, I estimate around 500,000 GPU hours available for experimentation based on typical allocations for national AI programmes of this scale—enough to support dozens of concurrent projects. For trainers, I estimate 50 AI experts and trainers, drawing from my experience with the Digital Leaders Programme where a similar ratio of mentors to participants was effective. These inputs are critical to enable the 100E projects and broader AI adoption."
BK21_deepseek_46_Activities_revised_0,BK21,deepseek,GraduateStudent:GraduateStudent,0.6692479252815247,edge_fact,edge_0133#source_text,"Education research group project budget includes graduate student support (research scholarship) at minimum monthly amounts: master's 700K, doctoral 1.3M, doctoral candidate 1M KRW.","As a doctoral candidate in chemical engineering at a national university in Daejeon, I estimate that total funds disbursed to our education research group will be about 1.26 billion KRW, consistent with the prior phase's aggregated mean of 1.26 billion KRW. The 70% March / 30% September schedule is efficient, with the first installment covering most operational needs and the second adjusting based on mid-year evaluations. Evaluation panels are convened for annual, mid-term, and compliance purposes—typically three formal meetings per year. Consulting sessions are offered to groups that request them; based on the policy context, 280 out of 578 groups received consulting, which I adopt as a reasonable estimate for our group's participation. Compliance checks target the 205 innovative talent training groups, as stated in the policy, and are prioritized separately from evaluations. Budget adjustments and reallocations are handled by the Project Oversight Committee based on evaluation outcomes, but these do not directly affect the number of activities at this phase."
BK21_deepseek_26_Activities_initial_1,BK21,deepseek,EarlyCareerResearcher:EarlyCareerResearcher,0.7089633941650391,node_summary,ResearchScholarship:Education Research Group Support Fund,"Fund allocated to education research groups, based on initial evaluation and recalculated amounts. Total support fund for education research groups; 355,151 million KRW.","As an early-career researcher at Pusan National University, I see the activities phase grounded in the policy context. The total funds disbursed should match the allocated budget for education research groups, which is 355,151 million KRW, as stated in the policy. The payment schedule of 70% in March and 30% in September is standard, and I assume full disbursement without delays. Evaluation panels are convened for annual, mid-term, and compliance purposes; the policy mentions annual evaluations, mid-term evaluations for future talent training, and compliance checks for innovative talent training, so I estimate 3 formal panel meetings. Consulting sessions are offered to groups that request them; the policy states 280 out of 578 groups received consulting, so I use that number for Hanyang's share proportionally, but since Hanyang has multiple groups, I estimate 280 sessions as a reasonable figure for the program-wide activity. Compliance checks are executed for the 205 innovative talent training groups, as per the policy. Budget adjustments based on evaluation outcomes are handled by the Project Oversight Committee, but I focus on the direct activities here."
BK21_deepseek_07_Activities_revised_3,BK21,deepseek,GraduateStudent:GraduateStudent,0.7106854915618896,edge_fact,edge_0133#source_text,"Education research group project budget includes graduate student support (research scholarship) at minimum monthly amounts: master's 700K, doctoral 1.3M, doctoral candidate 1M KRW.","As a sociology doctoral student at a university in Incheon, I am part of a BK21 humanities and social sciences education research group. From my perspective, the policy context clearly states the annual budget for education research group support is 408,080 million KRW, and the two-installment schedule (70% in March, 30% in September) is a standard administrative procedure that ensures efficient fund flow. I see no reason to deviate from this stated figure. The evaluation panels are convened for annual, mid-term, and compliance purposes, which the policy describes as three distinct formal meetings. Consulting sessions are offered to groups that request them; the policy explicitly states 280 out of 578 groups wished to receive consulting, so I estimate 280 sessions. Compliance checks are executed on innovative talent training groups; the policy states 205 groups are subject to checks, so I estimate 205 checks. My estimates align with the policy context and the posts from 경기, 전기전자공학, and 한양대학교, which all use the same policy figures. I see no reason to deviate from these stated numbers, as they are directly from the policy documents."
100E_deepseek_02_Activities_initial_4,100E,deepseek,AIResearcher:AIResearcher,0.6631951332092285,source_span,AISingapore:AISingapore#span1,"The 100 Experiments programme exemplifies industry-academia collaboration with co-funding, managed by AISingapore.","As an independent AI researcher working directly with SMEs through the 100E programme, I see the inputs—S$500M total funding, S$330K co-funding per project, 1M GPU hours, and 50 trainers—as enabling a structured rollout. Based on my experience, 30 enterprise outreach sessions are realistic to attract problem statements from diverse sectors like logistics and finance. With 50 trainers, 15 matchmaking events can effectively pair researchers with enterprise challenges, as I've seen in past collaborations. Training workshops should number around 20, leveraging the trainers to cover foundational AI skills for participating organizations. Platform onboarding assists are estimated at 100, as many SMEs I've worked with need technical help to use the AI experimentation platform, echoing the CTO-as-a-Service bottleneck. My estimates align with those of A (noz9oi), Mei, As, and Rajesh, as our independent reasoning converges on these numbers given the shared policy context."
100E_deepseek_17_Inputs_revised_3,100E,deepseek,PolicyRole:AI for Public Good Principle,0.7355201244354248,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,"As a sustainability manager at a logistics firm, I see the government's S$500 million commitment as a solid foundation for AI R&D, directly stated in the policy. The co-funding cap of S$330,000 per 100E project is also explicit and matches what I've read. For compute, while the policy mentions investment in infrastructure, it doesn't specify exact GPU hours; based on Singapore's size and typical allocations for similar national AI programmes, I estimate around 500,000 GPU hours available annually for experimentation, supporting multiple projects and researchers. Trainer personnel count is not explicitly given, but given the target to boost the AI practitioner pool to 15,000 and the need for hands-on guidance, I estimate about 50 trainers initially, scaling up over time. I agree with the earlier posts that these inputs are realistic for a small nation, though I worry that the compute and trainer numbers may be tight for the ambitious goals."
100E_gemini_01_Activities_initial_0,100E,gemini,PolicyRole:AI for Public Good Principle,0.7090094685554504,node_summary,"PolicyInformation:Existing Toolkits, Schemes, and Training Programmes",Existing resources and programmes to empower enterprises and workers to adopt AI.,"As an SME engineer eager to adopt AI, I anticipate a robust set of activities in 2023, directly enabled by the substantial funding, compute resources, and dedicated trainers. I expect around 60 enterprise outreach sessions, a mix of larger forums and targeted workshops, to help companies like mine understand the 100 Experiments program and refine our problem statements. To facilitate finding the right partners, I foresee approximately 25 dedicated researcher-enterprise matchmaking events throughout the year, which are crucial for forming project teams. With 100 trainers available, I believe about 180 AI training workshops will be conducted, catering to various skill levels and ensuring participating organizations can build internal capabilities. Finally, given the access to advanced AI experimentation platforms and GPU hours, I expect around 200 technical assistance sessions for onboarding, ensuring SMEs can effectively utilize these critical resources."
100E_deepseek_17_Inputs_revised_4,100E,deepseek,AIResearcher:AIResearcher,0.7493629455566406,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,"As a Principal Research Scientist at DSO National Laboratories, I see the government's S$500 million commitment as a solid foundation for AI R&D, directly stated in the policy. The co-funding cap of S$330,000 per 100E project is also explicit and matches what I've read. For compute, while the policy mentions investment in infrastructure, it doesn't specify exact GPU hours; based on Singapore's size and typical allocations for similar national AI programmes, I estimate around 500,000 GPU hours available annually for experimentation, supporting multiple projects and researchers. Trainer personnel count is not explicitly given, but given the target to boost the AI practitioner pool to 15,000 and the need for hands-on guidance, I estimate about 50 trainers initially, scaling up over time. I agree with the earlier posts that these inputs are realistic for a small nation, though I worry that the compute and trainer numbers may be tight for the ambitious goals."
100E_gemini_28_Inputs_revised_4,100E,gemini,AIPractitioner:AIPractitioner,0.7255295515060425,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,"As a data architect focused on enabling sector-wide digital transformation, I interpret the 'over S$500 million' commitment for AI R&D as a strong signal for robust investment, estimating S$515 million to ensure sufficient resources for practical deployment and infrastructure, which is crucial for my work. The S$330,000 co-funding cap for 100E projects is a clear policy directive, which I align with other participants. For compute infrastructure, my experience with real-time recommendation systems and generative AI chatbots, as well as my MLOps background, tells me that a substantial allocation of GPU hours is non-negotiable for widespread experimentation and scalable deployment. I estimate 10.5 million GPU hours, reflecting the high demands of modern AI applications and the need to support reusable frameworks. Finally, to achieve broad adoption and enable smaller merchants to leverage AI, a significant pool of trainers is essential. I estimate 430 trainers, slightly higher than some peers, to ensure adequate guidance for the diverse enterprises looking to integrate AI into their operations."
100E_deepseek_12_Activities_revised_0,100E,deepseek,AIPractitioner:AIPractitioner,0.7546771764755249,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,"As a senior data engineer in retail, I see the 100E programme as a practical way for enterprises like mine to get hands-on AI support. With S$500M total funding and 50 trainers, I expect AISG to run about 120 enterprise outreach sessions—roughly 2 per week over a year—to engage companies across sectors. For matchmaking, 30 events seems right to pair researchers with enterprise challenges, given the need to carefully match problem statements with expertise. Training workshops should be around 40, leveraging the 50 trainers to deliver both introductory and deep-dive sessions on AI tools and platforms. Platform onboarding assists will be higher at 200, because many enterprises will need technical help setting up the AI experimentation platform, especially those new to cloud or GPU-based workflows. These numbers reflect my experience that enterprise adoption requires sustained, hands-on support, not just one-off events."
