utterance_id,policy_id,model_id,scenario_uid,kg_role,deontic_status,violation_applicable,violation,violation_reason,grounding_status,grounded,sem_max_cosine,top1_norm_kind,top1_norm_ref,top1_norm_text,lex_grounded,lex_max_cosine,fabrication_applicable,fabricated,unsupported_tokens,derived_estimate,derived_estimate_tokens
100E_gemini_46_Activities_initial_4,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7285335063934326,source_span,Enterprise:AI Solution Provider#span0,Scoping of impactful AI projects in partnership with AI solution providers.,False,0.26260852226227316,True,True,"120 million; 750,000",False,
100E_gemini_46_Activities_revised_0,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6005263328552246,source_span,AISingapore:AISingapore#span1,"The 100 Experiments programme exemplifies industry-academia collaboration with co-funding, managed by AISingapore.",False,0.2551348601991052,True,True,"120 million; 750,000",False,
100E_gemini_46_Activities_revised_1,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6558729410171509,node_summary,"PolicyInformation:Existing Toolkits, Schemes, and Training Programmes",Existing resources and programmes to empower enterprises and workers to adopt AI.,False,0.2475833937463007,True,True,"120 million; 750,000",False,
100E_gemini_46_Activities_revised_2,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,False,0.5803715586662292,source_span,PolicyAction:SMEs Go Digital#span0,"Through programmes like SMEs Go Digital and CTO-as-a-Service (CTOaaS), the Government has helped businesses gain awareness of suitable AI-enabled solutions.",False,0.26804345294615406,True,True,"120 million; 750,000; 750,000",False,
100E_gemini_46_Activities_revised_3,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.717644989490509,deontic_norm,edge_0232,AI researchers can apply for AI R&D investment grants.,False,0.19179789891892604,True,True,"120 million; 750,000",False,
100E_gemini_46_Activities_revised_4,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7285335063934326,source_span,Enterprise:AI Solution Provider#span0,Scoping of impactful AI projects in partnership with AI solution providers.,False,0.26260852226227316,True,True,"120 million; 750,000",False,
100E_gemini_46_Outputs_initial_0,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.38237359213588235,False,,,,
100E_gemini_46_Outputs_initial_1,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2907849928011734,False,,,,
100E_gemini_46_Outputs_initial_2,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3194305379694447,False,,,,
100E_gemini_46_Outputs_initial_3,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.28664154541956494,False,,,,
100E_gemini_46_Outputs_initial_4,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2516091401928054,False,,,,
100E_gemini_46_Outputs_revised_0,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.38237359213588235,False,,,,
100E_gemini_46_Outputs_revised_1,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2907849928011734,False,,,,
100E_gemini_46_Outputs_revised_2,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3194305379694447,False,,,,
100E_gemini_46_Outputs_revised_3,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.28664154541956494,False,,,,
100E_gemini_46_Outputs_revised_4,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2516091401928054,False,,,,
100E_gemini_46_Outcomes_initial_0,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2729414380560963,False,,,,
100E_gemini_46_Outcomes_initial_1,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28619944598321667,False,,,,
100E_gemini_46_Outcomes_initial_2,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2979460471190437,False,,,,
100E_gemini_46_Outcomes_initial_3,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2663088806038271,False,,,,
100E_gemini_46_Outcomes_initial_4,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.22841119349044417,False,,,,
100E_gemini_46_Outcomes_revised_0,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2729414380560963,False,,,,
100E_gemini_46_Outcomes_revised_1,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28619944598321667,False,,,,
100E_gemini_46_Outcomes_revised_2,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2979460471190437,False,,,,
100E_gemini_46_Outcomes_revised_3,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2663088806038271,False,,,,
100E_gemini_46_Outcomes_revised_4,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.22841119349044417,False,,,,
100E_gemini_46_Impact_initial_0,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2727331147745006,False,,,,
100E_gemini_46_Impact_initial_1,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2654882049610933,False,,,,
100E_gemini_46_Impact_initial_2,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.30463140249558945,False,,,,
100E_gemini_46_Impact_initial_3,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.31094054880285665,False,,,,
100E_gemini_46_Impact_initial_4,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28646343832545906,False,,,,
100E_gemini_46_Impact_revised_0,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2727331147745006,False,,,,
100E_gemini_46_Impact_revised_1,100E,gemini,100E_gemini_46,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2654882049610933,False,,,,
100E_gemini_46_Impact_revised_2,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.30463140249558945,False,,,,
100E_gemini_46_Impact_revised_3,100E,gemini,100E_gemini_46,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.31094054880285665,False,,,,
100E_gemini_46_Impact_revised_4,100E,gemini,100E_gemini_46,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28646343832545906,False,,,,
100E_gemini_47_Inputs_initial_0,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.5980454683303833,source_span,PolicyAction:NAIS 2.0#span0,"Our second National AI Strategy, or NAIS 2.0, represents Singapore's commitment to realise the benefits of AI, and to create exciting new opportunities.",False,0.31953984140764297,True,False,,False,
100E_gemini_47_Inputs_initial_1,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6534172296524048,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.29557119900046097,True,True,120 million; 5 million; 120 million; 150 million,False,
100E_gemini_47_Inputs_initial_2,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6637636423110962,source_span,PolicyInformation:AI Verify#span0,"In 2022, we also launched AI Verify, an AI governance testing framework and software toolkit, and made it open source for developers in June 2023.",False,0.33953900394891007,True,True,"140,000,000; 5,000,000; 140 million",False,
100E_gemini_47_Inputs_initial_3,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6158229112625122,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.27134153712127124,True,True,130 million; 5 million; 130 million,False,
100E_gemini_47_Inputs_initial_4,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,False,0.5068151950836182,source_span,GovernmentAgency:Singapore Government#span6,"NAIS 2.0 starts with the conviction that we must do our utmost to harness AI for the Public Good, for Singapore and the World.",False,0.298640527984699,True,True,135 million; 5 million,False,
100E_gemini_47_Inputs_revised_0,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.5980454683303833,source_span,PolicyAction:NAIS 2.0#span0,"Our second National AI Strategy, or NAIS 2.0, represents Singapore's commitment to realise the benefits of AI, and to create exciting new opportunities.",False,0.31953984140764297,True,False,,False,
100E_gemini_47_Inputs_revised_1,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6534172296524048,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.29557119900046097,True,True,120 million; 5 million; 120 million; 150 million,False,
100E_gemini_47_Inputs_revised_2,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6637636423110962,source_span,PolicyInformation:AI Verify#span0,"In 2022, we also launched AI Verify, an AI governance testing framework and software toolkit, and made it open source for developers in June 2023.",False,0.33953900394891007,True,True,"140,000,000; 5,000,000; 140 million",False,
100E_gemini_47_Inputs_revised_3,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6158229112625122,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.27134153712127124,True,True,130 million; 5 million; 130 million,False,
100E_gemini_47_Inputs_revised_4,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,False,0.5068151950836182,source_span,GovernmentAgency:Singapore Government#span6,"NAIS 2.0 starts with the conviction that we must do our utmost to harness AI for the Public Good, for Singapore and the World.",False,0.298640527984699,True,True,135 million; 5 million,False,
100E_gemini_47_Activities_initial_0,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,False,0.524711549282074,edge_fact,edge_0036,Stakeholders and partners participate in NAIS 2.0.,False,0.19379667996235522,True,True,130 million,False,
100E_gemini_47_Activities_initial_1,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6560045480728149,node_summary,PolicyAction:15 Actions,15 strategic actions to support AI ambitions over 3-5 years.,False,0.29004536320230817,True,False,,False,
100E_gemini_47_Activities_initial_2,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6087974309921265,node_summary,PolicyAction:AI Security Capability Building Programme,Capacity building and public education programmes aimed at raising baseline AI security capabilities across the ecosystem.,False,0.3220706534844889,True,False,,False,
100E_gemini_47_Activities_initial_3,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.5960322618484497,node_summary,PolicyAction:15 Actions,15 strategic actions to support AI ambitions over 3-5 years.,False,0.21950061517653344,True,False,,False,
100E_gemini_47_Activities_initial_4,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,False,0.5384060144424438,source_span,GovernmentAgency:Government of Singapore#span4,"For Singapore, this will involve: Availing compute and data for AI innovation.",False,0.23623210421559646,True,False,,False,
100E_gemini_47_Activities_revised_0,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,False,0.524711549282074,edge_fact,edge_0036,Stakeholders and partners participate in NAIS 2.0.,False,0.19379667996235522,True,True,130 million,False,
100E_gemini_47_Activities_revised_1,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6560045480728149,node_summary,PolicyAction:15 Actions,15 strategic actions to support AI ambitions over 3-5 years.,False,0.29004536320230817,True,False,,False,
100E_gemini_47_Activities_revised_2,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6087974309921265,node_summary,PolicyAction:AI Security Capability Building Programme,Capacity building and public education programmes aimed at raising baseline AI security capabilities across the ecosystem.,False,0.3220706534844889,True,False,,False,
100E_gemini_47_Activities_revised_3,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.5960322618484497,node_summary,PolicyAction:15 Actions,15 strategic actions to support AI ambitions over 3-5 years.,False,0.21950061517653344,True,False,,False,
100E_gemini_47_Activities_revised_4,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,applicable,False,0.5384060144424438,source_span,GovernmentAgency:Government of Singapore#span4,"For Singapore, this will involve: Availing compute and data for AI innovation.",False,0.23623210421559646,True,False,,False,
100E_gemini_47_Outputs_initial_0,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26189173337690497,False,,,,
100E_gemini_47_Outputs_initial_1,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2643988831893064,False,,,,
100E_gemini_47_Outputs_initial_2,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29252762506720953,False,,,,
100E_gemini_47_Outputs_initial_3,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2822169337215807,False,,,,
100E_gemini_47_Outputs_initial_4,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.29435415497579,False,,,,
100E_gemini_47_Outputs_revised_0,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26189173337690497,False,,,,
100E_gemini_47_Outputs_revised_1,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2643988831893064,False,,,,
100E_gemini_47_Outputs_revised_2,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29252762506720953,False,,,,
100E_gemini_47_Outputs_revised_3,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2822169337215807,False,,,,
100E_gemini_47_Outputs_revised_4,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.29435415497579,False,,,,
100E_gemini_47_Outcomes_initial_0,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26674722465244877,False,,,,
100E_gemini_47_Outcomes_initial_1,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.25330948458187535,False,,,,
100E_gemini_47_Outcomes_initial_2,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2627496921257467,False,,,,
100E_gemini_47_Outcomes_initial_3,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2588639726316534,False,,,,
100E_gemini_47_Outcomes_initial_4,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.32823954365868757,False,,,,
100E_gemini_47_Outcomes_revised_0,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26674722465244877,False,,,,
100E_gemini_47_Outcomes_revised_1,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.25330948458187535,False,,,,
100E_gemini_47_Outcomes_revised_2,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2627496921257467,False,,,,
100E_gemini_47_Outcomes_revised_3,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2588639726316534,False,,,,
100E_gemini_47_Outcomes_revised_4,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.32823954365868757,False,,,,
100E_gemini_47_Impact_initial_0,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28424622692501084,False,,,,
100E_gemini_47_Impact_initial_1,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3043308633787245,False,,,,
100E_gemini_47_Impact_initial_2,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29641078425287026,False,,,,
100E_gemini_47_Impact_initial_3,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2652363545217319,False,,,,
100E_gemini_47_Impact_initial_4,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2535112763438875,False,,,,
100E_gemini_47_Impact_revised_0,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28424622692501084,False,,,,
100E_gemini_47_Impact_revised_1,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3043308633787245,False,,,,
100E_gemini_47_Impact_revised_2,100E,gemini,100E_gemini_47,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29641078425287026,False,,,,
100E_gemini_47_Impact_revised_3,100E,gemini,100E_gemini_47,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2652363545217319,False,,,,
100E_gemini_47_Impact_revised_4,100E,gemini,100E_gemini_47,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2535112763438875,False,,,,
100E_gemini_48_Inputs_initial_0,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.7046324014663696,node_summary,AIGrant:Co-funding Grant,"Financial co-funding provided by AISG for 100E projects, up to S$330,000 per project.",False,0.3687223174118074,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_initial_1,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7142032980918884,source_span,AISingapore:AISingapore#span5,"AISG helps pair companies with public researchers to develop AI solutions that address the former's problem statement, and provides co-funding of up to S$330,000 per project.",False,0.34063972721018265,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_initial_2,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7228498458862305,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.3398780711404028,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_initial_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7236618995666504,deontic_norm,edge_0232#source_text,AI researchers can access dedicated financial commitment of over S$500 million through AI Singapore for AI R&D.,False,0.2920165258197077,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_initial_4,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7105224132537842,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.28348027679143045,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_revised_0,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.7046324014663696,node_summary,AIGrant:Co-funding Grant,"Financial co-funding provided by AISG for 100E projects, up to S$330,000 per project.",False,0.3687223174118074,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_revised_1,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7142032980918884,source_span,AISingapore:AISingapore#span5,"AISG helps pair companies with public researchers to develop AI solutions that address the former's problem statement, and provides co-funding of up to S$330,000 per project.",False,0.34063972721018265,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_revised_2,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7228498458862305,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.3398780711404028,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_revised_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7236618995666504,deontic_norm,edge_0232#source_text,AI researchers can access dedicated financial commitment of over S$500 million through AI Singapore for AI R&D.,False,0.2920165258197077,True,True,150 million; 1 million,False,
100E_gemini_48_Inputs_revised_4,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7105224132537842,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.28348027679143045,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_initial_0,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.699588418006897,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.24587773075489866,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_initial_1,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6999279260635376,node_summary,"PolicyInformation:Existing Toolkits, Schemes, and Training Programmes",Existing resources and programmes to empower enterprises and workers to adopt AI.,False,0.25655553183973473,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_initial_2,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6511630415916443,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.2601707944563117,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_initial_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6969283223152161,source_span,AISingapore:AISingapore#span1,"The 100 Experiments programme exemplifies industry-academia collaboration with co-funding, managed by AISingapore.",False,0.23466960129614262,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_initial_4,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.709597110748291,deontic_norm,edge_0227#source_text,AI researchers from academia or industry drive cutting-edge R&D in the programme.,False,0.20297565669218642,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_revised_0,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.699588418006897,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.24587773075489866,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_revised_1,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6999279260635376,node_summary,"PolicyInformation:Existing Toolkits, Schemes, and Training Programmes",Existing resources and programmes to empower enterprises and workers to adopt AI.,False,0.25655553183973473,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_revised_2,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6511630415916443,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.2601707944563117,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_revised_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.6969283223152161,source_span,AISingapore:AISingapore#span1,"The 100 Experiments programme exemplifies industry-academia collaboration with co-funding, managed by AISingapore.",False,0.23466960129614262,True,True,150 million; 1 million,False,
100E_gemini_48_Activities_revised_4,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.709597110748291,deontic_norm,edge_0227#source_text,AI researchers from academia or industry drive cutting-edge R&D in the programme.,False,0.20297565669218642,True,True,150 million; 1 million,False,
100E_gemini_48_Outputs_initial_0,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23949472628204058,False,,,,
100E_gemini_48_Outputs_initial_1,100E,gemini,100E_gemini_48,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2210756319980608,False,,,,
100E_gemini_48_Outputs_initial_2,100E,gemini,100E_gemini_48,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.27766855802376317,False,,,,
100E_gemini_48_Outputs_initial_3,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2601199035347632,False,,,,
100E_gemini_48_Outputs_initial_4,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26254644726854,False,,,,
100E_gemini_48_Outputs_revised_0,100E,gemini,100E_gemini_48,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23949472628204058,False,,,,
